# model_name: gpt-4
# embedding_model_name: 'openai:'
# generate_background: true
# task_started: '2023-09-01 12:27:50.222367'
# task_finished: null
# executed_on: 'Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT
#   2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64'
# agent: dae
# extractor: BasicExtractor
# method: null
# source_db_path: db
# target_db_path: db
# source_collection: ont_mondo
# num_training: null
# num_testing: 50
# num_validation: 0
# stratified_collection:
#   source: null
#   training_set: null
#   testing_set: null
#   validation_set: null
#   training_set_collection: ont_mondo_training
#   testing_set_collection: ont_mondo_testing
#   validation_set_collection: null
# fields_to_mask:
# - id
# - original_id
# fields_to_predict:
# - definition
# report_path: null
# working_directory: results
# results: null
masked_id	feature_label	expected_definition	feature_aliases	feature_relationships	feature_logical_definition	masked_original_id	predicted_definition	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives
Acrokeratoderma	acrokeratoderma			[{'predicate': 'subClassOf', 'target': 'EpidermalDisease'}]		MONDO:0019271	A subclass or specific type of epidermal disease, which is a condition that affects the skin's epidermis, the outermost layer of the skin. Characterized by abnormal keratinization, which is the process by which keratin, a protein in the skin, is produced. Affected individuals usually have hardened or thickened areas on the skin, particularly on the acral areas such as the hands and feet. The nature, severity, and progression of symptoms may vary widely among disorders in this group and from case to case.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AnomalyOfPubertyOrAndMenstrualCycle	anomaly of puberty or/and menstrual cycle			[{'predicate': 'subClassOf', 'target': 'FemaleReproductiveSystemDisorder'}]		MONDO:0015860	A health condition primarily affecting the female reproductive system involving abnormal development or function during puberty or irregularities in the menstrual cycle. This can result in atypical puberty or menstrual cycle patterns affecting a female's health and fertility.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AcrodysostosisWithMultipleHormoneResistance	acrodysostosis with multiple hormone resistance			[{'predicate': 'subClassOf', 'target': 'Polyendocrinopathy'}, {'predicate': 'subClassOf', 'target': 'MandibulofacialDysostosis'}, {'predicate': 'subClassOf', 'target': 'AcrofacialDysostosis'}, {'predicate': 'subClassOf', 'target': 'HereditaryOtorhinolaryngologicDisease'}]		MONDO:0017240	Acrodysostosis with multiple hormone resistance is a multifaceted disease entity involving endocrinal disorders, deformities or malformations of the mandible and face, abnormal development of facial bones and limbs, and potential genetic disorders affecting the ears, nose, and throat.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
46XXDisorderOfSexDevelopmentInducedByMaternalDerivedAndrogen	46,XX disorder of sex development induced by maternal-derived androgen			[{'predicate': 'subClassOf', 'target': '46XXDisorderOfSexDevelopmentInducedByAndrogensExcess'}]		MONDO:0019608	46,XX disorder of sex development induced by maternal-derived androgen is a disorder where individuals, despite having the typical two X chromosomes associated with female genetic structure, show signs of male physical traits. This condition is a result of an overexposure to maternally-derived androgens during fetal development, causing the fetus to develop male sexual characteristics despite having a female genetic makeup. Symptoms can vary widely and may include ambiguous genitalia, male-pattern hair growth or body shape, and potential fertility issues.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
CapMyopathy2	cap myopathy 2			[{'predicate': 'subClassOf', 'target': 'CapMyopathy'}]		MONDO:0800342	A unique form of the genetic muscle disorder Cap Myopathy, characterized by specific genetic mutations, clinical manifestations, or diagnostic criteria that may cause muscle atrophy and weakness, respiratory issues, difficulty with limb movements, and caps in muscle fibers.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
IntestinalDiseaseDueToVitaminAbsorptionAnomaly	intestinal disease due to vitamin absorption anomaly			[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'IntestinalAbsorption'}, {'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'VitaminTransport'}, {'predicate': 'subClassOf', 'target': 'MalabsorptionSyndrome'}]		MONDO:0015179	A rare intestinal disease characterized by an abnormality in the process of absorbing vitamins from food in the intestines. This condition occurs as a disruption in intestinal absorption and vitamin transport, processes crucial to the delivery and use of vitamins in the body. It falls under the broader category of malabsorption syndromes.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AggressivePrimaryCutaneousBCellLymphoma	aggressive primary cutaneous B-cell lymphoma			[{'predicate': 'subClassOf', 'target': 'ImmuneSystemCancer'}, {'predicate': 'subClassOf', 'target': 'PrimaryCutaneousBCellLymphoma'}, {'predicate': 'subClassOf', 'target': 'AggressiveBCellNonHodgkinLymphoma'}]		MONDO:0015818	Aggressive primary cutaneous B-cell lymphoma is a severe, fast-progressing cancer that primarily manifests in the skin, originates from B-cells, and affects the immune system. It is classified under Immune System Cancer, Primary Cutaneous B-Cell Lymphoma (PCBCL), and Aggressive B-Cell Non-Hodgkin Lymphoma.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
TeratogenicPierreRobinSyndrome	teratogenic Pierre Robin syndrome			[{'predicate': 'subClassOf', 'target': 'DisorderOfDevelopmentOrMorphogenesis'}, {'predicate': 'subClassOf', 'target': 'OtorhinolaryngologicDisease'}]		MONDO:0015323	Teratogenic Pierre Robin syndrome is a condition characterized by a set of abnormalities that affect the head and face, classified as both a Disorder of Development or Morphogenesis and an Otorhinolaryngologic Disease. This syndrome features an unusually small, underdeveloped lower jaw (micrognathia), an imbalance in the muscle pull on the tongue causing the tongue to fall back into the throat (glossoptosis), and a cleft palate, which makes breathing difficult.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AutosomalRecessiveSpasticParaplegiaType85	autosomal recessive spastic paraplegia type 85			[{'predicate': 'subClassOf', 'target': 'AutosomalRecessiveComplexSpasticParaplegia'}]		MONDO:0858990	Autosomal recessive spastic paraplegia type 85 is a complex form of hereditary spastic paraplegia that is inherited in an autosomal recessive manner. This rare disorder is characterized by slowly progressive muscle stiffness and weakness primarily affecting the lower limbs, possibly including urinary urgency, cognitive decline, and other complex neurological deficiencies. The onset and severity can differ even within the same family line.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
ProgressiveMyoclonicEpilepsyWithNeuroserpinInclusionBodies	progressive myoclonic epilepsy with neuroserpin inclusion bodies			[{'predicate': 'subClassOf', 'target': 'ProgressiveMyoclonusEpilepsy'}]		MONDO:0035160	Progressive Myoclonic Epilepsy with Neuroserpin Inclusion Bodies is a rare form of Progressive Myoclonus Epilepsy characterized by the presence of mutated neuroserpin protein molecules that misfold and build up to form inclusion bodies in neurons. Symptoms include seizures, difficulty coordinating movements and progressive impairment of cognitive function. The disorder progressively worsens over time.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
NeuronalTumor	neuronal tumor			[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'subClassOf', 'target': 'NeuroepithelialNeoplasm'}]		MONDO:0016726	A relatively rare subclass of neuroepithelial neoplasms that originate from neurons, the nerve cells of the nervous system.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
EyelidBorderAnomaly	eyelid border anomaly			[{'predicate': 'subClassOf', 'target': 'EyelidDisorder'}]		MONDO:0020155	A type of disorder directly related to the eyelid, characterized by abnormalities or irregularities in the structure or function of the eyelid's border.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
CongenitalMuscularDystrophyWithCerebellarInvolvement	congenital muscular dystrophy with cerebellar involvement			[{'predicate': 'subClassOf', 'target': 'DisorderOfOMannosylglycanSynthesis'}, {'predicate': 'subClassOf', 'target': 'MuscularDystrophyDystroglycanopathy'}]		MONDO:0018277	A specific type of inherited muscle disorder characterized by progressive muscle weakness and cerebellar abnormalities. This disorder falls under two broader classifications - the Disorder of O-mannosylglycan synthesis and Muscular Dystrophy Dystroglycanopathy. It manifests as poor muscle tone, trouble with movement and coordination, difficulty speaking, seizures, and intellectual disability.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
RetinalCiliopathyDueToMutationInTheRPGRGene	retinal ciliopathy due to mutation in the RPGR gene			[{'predicate': 'subClassOf', 'target': 'RetinalCiliopathy'}, {'predicate': 'subClassOf', 'target': 'RPGRRelatedRetinopathy'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'RetinalCiliopathy'}, {'predicate': 'HasMaterialBasisInGermlineMutationIn', 'target': 'RPGR'}]	MONDO:0022399	Any retinal ciliopathy in which the cause of the disease is a mutation in the RPGR gene.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
InheritedDigestiveTractTumor	inherited digestive tract tumor			[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'DiseaseHasLocation', 'target': 'DigestiveTract'}, {'predicate': 'subClassOf', 'target': 'HereditaryDisease'}, {'predicate': 'subClassOf', 'target': 'DigestiveSystemNeoplasm'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Neoplasm_MONDO:0005070'}, {'predicate': 'HasCharacteristic', 'target': 'Inherited'}, {'predicate': 'DiseaseHasLocation', 'target': 'DigestiveTract'}]	MONDO:0017128	A rare, inherited neoplasm (disease) that is a subtype of hereditary disease and digestive system neoplasm that occurs in the digestive tract.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
SyndromicGeneticObesity	syndromic genetic obesity			[{'predicate': 'subClassOf', 'target': 'SyndromicDisease'}, {'predicate': 'subClassOf', 'target': 'OvergrowthObesitySyndrome'}, {'predicate': 'subClassOf', 'target': 'InheritedObesity'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'InheritedObesity'}, {'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}]	MONDO:0016565	An inherited obesity condition characterized by excessive weight gain or growth, suggested by a common underlying pathogenesis, and is a subset of Syndromic Disease and Overgrowth Obesity Syndrome.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
CongenitalAbsenceHypoplasiaOfFingersExcludingThumb	congenital absence/hypoplasia of fingers excluding thumb			[{'predicate': 'subClassOf', 'target': 'AdactylyOfHand'}]		MONDO:0017448	A medical condition present from birth that involves the absence or underdevelopment (hypoplasia) of one or more fingers, with the exception of the thumb. This condition, being a subclass of Adactyly of Hand, is a type of limb malformation and can have various genetic and environmental causes.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
PrimaryPeritonealTumor	primary peritoneal tumor			[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'subClassOf', 'target': 'Neoplasm_MONDO:0005070'}]		MONDO:0015682	A rare neoplasm that forms within the peritoneal cavity. It is categorized as a subclass of the expansive and diverse category of neoplasms, Neoplasm_MONDO:0005070. Despite its classification, its uncommon occurrence poses unique challenges in detection and treatment.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
46XXDisorderOfSexDevelopmentInducedByAndrogensExcess	46,XX disorder of sex development induced by androgens excess			[{'predicate': 'subClassOf', 'target': '46XXDisorderOfSexDevelopment'}]		MONDO:0020039	46,XX disorder of sex development induced by androgens excess is a specific type of 46,XX Disorder of Sex Development characterized by an abnormal development of sexual characteristics and sexual organs typically associated with the XX chromosomal pattern. This condition is caused by an excess of androgens, male hormones, resulting in physical traits that do not align with the typical female chromosomal pattern. The outcomes of this disorder can be variable and may include ambiguous genitalia, fertility issues, and other health complications.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
RetinalCiliopathyDueToMutationInUsherGene	retinal ciliopathy due to mutation in Usher gene			[{'predicate': 'subClassOf', 'target': 'RetinalCiliopathy'}]		MONDO:0022404	A specific form of retinal ciliopathy, characterized by the mutation in the Usher gene, resulting in impaired function of the cilia in the photoreceptor cells of the retina and causing visual dysfunction.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AlphaCrystallinopathy	alpha-crystallinopathy			[{'predicate': 'subClassOf', 'target': 'CongenitalNervousSystemDisorder'}, {'predicate': 'subClassOf', 'target': 'QualitativeOrQuantitativeDefectsOfAlphaBCristallin'}, {'predicate': 'subClassOf', 'target': 'MyofibrillarMyopathy'}]		MONDO:0020343		0.0	0.0	0.0	0.0	0.0	0	0	0	0
RespiratoryMalformation	respiratory malformation			[{'predicate': 'subClassOf', 'target': 'RespiratoryOrThoracicMalformation'}]		MONDO:0015930	A type of malformation that affects the structure and function of the respiratory system.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
TranspositionOfTheGreatArteriesAndConotruncalCardiacAnomaly	transposition of the great arteries and conotruncal cardiac anomaly			[{'predicate': 'DiseaseHasMajorFeature', 'target': 'TranspositionOfTheGreatArteries'}, {'predicate': 'DiseaseHasMajorFeature', 'target': 'ConotruncalDefect'}, {'predicate': 'subClassOf', 'target': 'CongenitalHeartMalformation'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Disease'}, {'predicate': 'DiseaseHasMajorFeature', 'target': 'TranspositionOfTheGreatArteries'}, {'predicate': 'DiseaseHasMajorFeature', 'target': 'ConotruncalDefect'}]	MONDO:0020285	A subclass of Congenital Heart Malformation, characterized by two major features: Transposition of the Great Arteries and Conotruncal Defect.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
SyndromicUrogenitalTractMalformation	syndromic urogenital tract malformation	A urogenital tract malformation that is part of a larger syndrome.		[{'predicate': 'subClassOf', 'target': 'SyndromicDisease'}, {'predicate': 'subClassOf', 'target': 'UrogenitalTractMalformation'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'UrogenitalTractMalformation'}, {'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}]	MONDO:0015620	A type of Urogenital Tract Malformation that is characterized by a specific group of symptoms involving multiple body systems which occur together more frequently than what would be expected by random chance. It falls under the broader category of syndromic diseases.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
InbornDisorderOfGlycerolMetabolism	inborn disorder of glycerol metabolism	An inherited metabolic disease that is has its basis in the disruption of glycerol metabolic process.		[{'predicate': 'subClassOf', 'target': 'InbornCarbohydrateMetabolicDisorder'}, {'predicate': 'subClassOf', 'target': 'GlycerolMetabolismDisease'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'InbornErrorsOfMetabolism'}, {'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'GlycerolMetabolicProcess'}]	MONDO:0019227	An inherited metabolic disorder that disrupts the glycerol metabolic process.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
QualitativeOrQuantitativeDefectsOfMyotilin	qualitative or quantitative defects of myotilin			[{'predicate': 'HasMaterialBasisInGermlineMutationIn', 'target': 'MYOT'}, {'predicate': 'subClassOf', 'target': 'QualitativeOrQuantitativeProteinDefectsInNeuromuscularDiseases'}]		MONDO:0016201	Any qualitative or quantitative protein defects in neuromuscular diseases that has material basis in mutation in the MYOT gene, causing changes in myotilin protein, leading to neuromuscular conditions.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
SyndromicHypothyroidism	syndromic hypothyroidism	A hypothyroidism that is part of a larger syndrome.		[{'predicate': 'subClassOf', 'target': 'SyndromicDisease'}, {'predicate': 'subClassOf', 'target': 'PermanentCongenitalHypothyroidism'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Hypothyroidism'}, {'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}]	MONDO:0015778	A specific type of hypothyroidism that appears as part of a syndrome and is present at birth as a permanent condition.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
AnomalyOfTheSecretoryAndExcretoryApparatusOfTheLacrimalSystem	anomaly of the secretory and excretory apparatus of the lacrimal system			[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'subClassOf', 'target': 'LacrimalApparatusDisorder'}]		MONDO:0020196	A rare pathological condition involving abnormalities in the functioning or structure of the secretory and excretory apparatus of the lacrimal system, which is involved in the production, distribution, and elimination of tears.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
DisorderOfKetoneBodyTransport	disorder of ketone body transport			[{'predicate': 'subClassOf', 'target': 'DisorderOfFattyAcidAndKetoneBodyMetabolism'}]		MONDO:0018579	A medical condition involving the disruption of the transport of ketone bodies within the body, leading to possible complications in metabolism. It falls under the broader category of disorders related to fatty acid and ketone body metabolism.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
MajorInductionProcessesEyeAnomaly	major induction processes eye anomaly			[{'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'LensInductionInCameraTypeEye'}, {'predicate': 'subClassOf', 'target': 'DevelopmentalDefectOfTheEye'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'DisorderOfDevelopmentOrMorphogenesis'}, {'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'LensInductionInCameraTypeEye'}]	MONDO:0020146	A developmental disorder associated with malformation or improper induction of the lens in camera-type eyes. It's a type of eye developmental defect.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
RegionalVariantOfGuillainBarreSyndrome	regional variant of Guillain-Barre syndrome			[{'predicate': 'subClassOf', 'target': 'VariantOfGuillainBarreSyndrome'}]		MONDO:0016494	Regional variant of Guillain-Barre syndrome is a subclass of Variant of Guillain-Barre Syndrome. It is a disorder where the immune system mistakenly attacks the body's peripheral nerves. This variant implies the existence of the disease along a spectrum and can show different characteristics based on geographical, genetic, or other regional factors. Factors playing a role in these variations can be genetic predispositions, environmental factors, differences in healthcare facilities, or response to treatment strategies. Understanding these regional variants can offer valuable information for managing and controlling the disease more effectively by developing specific treatment strategies based on individual regional characteristics.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
SyndromicVisceralMalformation	syndromic visceral malformation			[{'predicate': 'subClassOf', 'target': 'VisceralMalformationOfTheLiver_biliaryTract_pancreasOrSpleen'}]		MONDO:0015214	A visceral malformation that is part of a larger syndrome, affecting the liver, biliary tract, pancreas or spleen.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AcquiredPeripheralMovementDisorder	acquired peripheral movement disorder			[{'predicate': 'subClassOf', 'target': 'AcquiredPeripheralNeuropathy'}]		MONDO:0016375	A specific category of health conditions that falls under the subclass of acquired peripheral neuropathy and is characterized by abnormal movements primarily in the peripheral parts of the body such as the hands, feet, or limbs.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
EsophagealMalformation	esophageal malformation			[{'predicate': 'subClassOf', 'target': 'EsophagealDisorder'}, {'predicate': 'subClassOf', 'target': 'DigestiveTractMalformation'}]		MONDO:0019513	A specific type of disorder within broader esophageal disorders and digestive tract disorders, characterized by physical and functional abnormalities of the esophagus.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AP4RelatedIntellectualDisabilityAndSpasticParaplegia	AP4-related intellectual disability and spastic paraplegia	A disorder that presents with spastic paraplegia and intellectual disability in which the cause of the disease is a mutation in the AP4B1 gene.		[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'subClassOf', 'target': 'SyndromicIntellectualDisability'}, {'predicate': 'subClassOf', 'target': 'AutosomalRecessiveComplexSpasticParaplegia'}]		MONDO:0017241	A rare neurogenetic disorder characterized by cognitive impairment, learning difficulties and progressive stiffness, and contraction of the lower limbs. It is a subclass of both Syndromic Intellectual Disability and Autosomal Recessive Complex Spastic Paraplegia indicating its genealogical nature and a combination of both physical and intellectual symptoms.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
QualitativeOrQuantitativeDefectsOfProteinOMannoseBeta1_2NAcetylglucosaminyltransferase	qualitative or quantitative defects of protein O-mannose beta1, 2N-acetylglucosaminyltransferase			[{'predicate': 'subClassOf', 'target': 'QualitativeOrQuantitativeDefectsOfProteinInvolvedInOGlycosylationOfAlphaDystroglycan'}]		MONDO:0016182	A specific category of protein abnormalities that result from issues during the process of O-glycosylation of alpha-dystroglycan.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
QualitativeOrQuantitativeDefectsOfGlucosamine_UDPNAcetyl_2EpimeraseNAcetylmannosamineKinase	qualitative or quantitative defects of glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase			[{'predicate': 'HasMaterialBasisInGermlineMutationIn', 'target': 'GNE'}, {'predicate': 'subClassOf', 'target': 'QualitativeOrQuantitativeProteinDefectsInNeuromuscularDiseases'}]		MONDO:0016200	Qualitative or quantitative defects of glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase is a specific type of protein defect that occurs in neuromuscular diseases related to the enzyme UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase (GNE/MNK), which works in sialic acid biosynthetic pathway. The defect arises due to a germline mutation in the GNE gene, initially present in a person's germ cells and can be inherited by the offspring. It is a subclass of protein defects in neuromuscular diseases impairing muscle functions either directly or indirectly.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
BrainInflammatoryDisease	brain inflammatory disease	An inflammatory disease involving a pathogenic inflammatory response in the brain.		[{'predicate': 'DiseaseHasInflammationSite', 'target': 'Brain'}, {'predicate': 'subClassOf', 'target': 'Encephalomyelitis'}, {'predicate': 'subClassOf', 'target': 'BrainDisorder'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Disease'}, {'predicate': 'DiseaseHasInflammationSite', 'target': 'Brain'}]	MONDO:0015144	A disease characterized by inflammation occurring in the brain. It is a subclass of Encephalomyelitis and BrainDisorder.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
