# model_name: gpt-3.5-turbo
# embedding_model_name: 'openai:'
# generate_background: false
# task_started: '2023-09-20 15:14:46.970145'
# task_finished: null
# executed_on: 'Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT
#   2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64'
# agent: dae
# extractor: BasicExtractor
# method: null
# source_db_path: db
# target_db_path: db
# source_collection: ont_mp
# additional_collections: null
# num_training: null
# num_testing: 50
# num_validation: 0
# stratified_collection:
#   source: null
#   training_set: null
#   testing_set: null
#   validation_set: null
#   training_set_collection: ont_mp_training
#   testing_set_collection: ont_mp_testing
#   validation_set_collection: null
# fields_to_mask:
# - id
# - original_id
# fields_to_predict:
# - logical_definition
# report_path: null
# working_directory: results
# results: null
id	label	definition	aliases	relationships	logical_definition	original_id	masked_id	feature_label	feature_definition	feature_aliases	feature_relationships	expected_logical_definition	masked_original_id	predicted_logical_definition	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives
							AbnormalIntestinalRotation	abnormal intestinal rotation	any anomaly in the normal turning and fixation of the intestine during development potentially resulting in twisting of the intestine		[{'predicate': 'subClassOf', 'target': 'AbnormalIntestinePlacement'}]		MP:0014279		0.0	0.0	0.0	0.0	0.0	0	0	0	0
							DecreasedPairedPulseInhibition	decreased paired-pulse inhibition	reduction in the suppressive response of central synapses when activated twice in rapid succession		[{'predicate': 'subClassOf', 'target': 'AbnormalPairedPulseInhibition'}]		MP:0014256	[{'predicate': 'rdfs:subClassOf', 'target': 'AbnormalPairedPulseInhibition'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							IncreasedCellularATPLevel	increased cellular ATP level	elevated concentration of the major energy source adenosine triphosphate inside cells		[{'predicate': 'subClassOf', 'target': 'AbnormalCellularATPLevel'}]		MP:0014245	[{'predicate': 'rdfs:subClassOf', 'target': 'AbnormalCellularATPLevel'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							DecreasedCirculatingHypoxanthineLevel	decreased circulating hypoxanthine level	a reduced amount of hypoxanthine in the blood compared to the normal state		[{'predicate': 'subClassOf', 'target': 'AbnormalCirculatingHypoxanthineLevel'}]		MP:0031486		0.0	0.0	0.0	0.0	0.0	0	0	0	0
							IncreasedCirculatingXanthineLevel	increased circulating xanthine level	an increased amount of xanthine in the blood compared to the normal state		[{'predicate': 'subClassOf', 'target': 'AbnormalCirculatingXanthineLevel'}]		MP:0031490		0.0	0.0	0.0	0.0	0.0	0	0	0	0
							EmbryonicLethalityPriorToToothBudStage_incompletePenetrance	embryonic lethality prior to tooth bud stage, incomplete penetrance	the appearance of lower than Mendelian ratios of organisms of a given genotype due to death of some, but not all of the organisms prior to the appearance of tooth buds (Mus: E12-E12.5)		[{'predicate': 'subClassOf', 'target': 'EmbryonicLethalityPriorToToothBudStage'}]		MP:0014258	[{'predicate': 'rdfs:subClassOf', 'target': 'EmbryonicLethalityPriorToToothBudStage'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							EmbryonicLethalityPriorToOrganogenesis_completePenetrance	embryonic lethality prior to organogenesis, complete penetrance	death of all organisms prior to the completion of embryo turning (Mus: E9-9.5)		[{'predicate': 'subClassOf', 'target': 'EmbryonicLethalityPriorToOrganogenesis'}]		MP:0014259	[{'predicate': 'rdfs:subClassOf', 'target': 'EmbryonicLethalityPriorToOrganogenesis'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							EmbryonicLethalityPriorToOrganogenesis_incompletePenetrance	embryonic lethality prior to organogenesis, incomplete penetrance	the appearance of lower than Mendelian ratios of organisms of a given genotype due to death of some, but not all of the organisms prior to the completion of embryo turning (Mus: E9-9.5)		[{'predicate': 'subClassOf', 'target': 'EmbryonicLethalityPriorToOrganogenesis'}]		MP:0014260	[{'predicate': 'rdfs:subClassOf', 'target': 'EmbryonicLethalityPriorToOrganogenesis'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							AbnormalSkinVasculatureMorphology	abnormal skin vasculature morphology	any structural anomaly of the network of tubes that carries blood through the skin		[{'predicate': 'subClassOf', 'target': 'AbnormalBloodVesselMorphology'}, {'predicate': 'subClassOf', 'target': 'AbnormalSkinMorphology'}]		MP:0014273	[{'predicate': 'rdfs:subClassOf', 'target': 'AbnormalBloodVesselMorphology'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							AbnormalCirculatingXanthineLevel	abnormal circulating xanthine level	any anomaly in the amount in the blood of xanthine (2,6-dihydroxypurine), a purine that is formed in the metabolic breakdown of guanine but is not present in nucleic acids		[{'predicate': 'subClassOf', 'target': 'AbnormalBloodHomeostasis'}]		MP:0031488		0.0	0.0	0.0	0.0	0.0	0	0	0	0
							HindlimbSyndactyly	hindlimb syndactyly	any degree of webbing or fusion of the digits of the hindlimb autopod, may involve only soft tissues or also can include bone		[{'predicate': 'subClassOf', 'target': 'Syndactyly'}]		MP:0014283	[{'predicate': 'rdfs:subClassOf', 'target': 'Syndactyly'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							AbnormalIntracellularOrganellePhysiology	abnormal intracellular organelle physiology	any functional anomaly in the organized components of distincive morphology and function that occur within a cell		[{'predicate': 'subClassOf', 'target': 'AbnormalCellPhysiology'}]		MP:0014241		0.0	0.0	0.0	0.0	0.0	0	0	0	0
							AlobarHoloprosencephaly	alobar holoprosencephaly	the most severe forme of holoprosencaphaly with complete failure of the brain to separate into two hemispheres		[{'predicate': 'subClassOf', 'target': 'Holoprosencephaly'}]		MP:0014277		0.0	0.0	0.0	0.0	0.0	0	0	0	0
							AbnormalPerivascularVeinCellCoverage	abnormal perivascular vein cell coverage	any anomaly in the extent to which the cells residing around veins surround the vessel, these cells include vascular smooth muscle cells and pericytes		[{'predicate': 'subClassOf', 'target': 'AbnormalVeinMorphology'}]		MP:0014264		0.0	0.0	0.0	0.0	0.0	0	0	0	0
							ForelimbOligodactyly	forelimb oligodactyly	congenital condition in which some digits or parts of digits are missing from the autopods of the forelimbs		[{'predicate': 'subClassOf', 'target': 'Oligodactyly'}]		MP:0014280	[{'predicate': 'rdfs:subClassOf', 'target': 'Oligodactyly'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							AbsentPrenatalMovement	absent prenatal movement	absence of any movements of a developing organism within the uterus		[{'predicate': 'subClassOf', 'target': 'AbnormalPrenatalMovement'}]		MP:0031495		0.0	0.0	0.0	0.0	0.0	0	0	0	0
							DecreasedEnterocyteApoptosis	decreased enterocyte apoptosis	reduction in the timing or the number of enterocytes undergoing programmed cell death		[{'predicate': 'subClassOf', 'target': 'AbnormalEnterocyteApoptosis'}]		MP:0014234		0.0	0.0	0.0	0.0	0.0	0	0	0	0
							IncreasedVisualAcuity	increased visual acuity	gain in visual acuity or increased ability to distinguish small details		[{'predicate': 'subClassOf', 'target': 'AbnormalVisualAcuity'}]		MP:0031497	[{'predicate': 'rdfs:subClassOf', 'target': 'AbnormalVisualAcuity'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							AbnormalRibosomeMorphology	abnormal ribosome morphology	any anomaly in the structure of the intracellular organelle consisting of RNA and protein that is the site of protein biosynthesis resulting from translation of messenger RNA		[{'predicate': 'subClassOf', 'target': 'AbnormalIntracellularOrganelleMorphology'}]		MP:0014238	[{'predicate': 'rdfs:subClassOf', 'target': 'AbnormalIntracellularOrganelleMorphology'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							ForelimbSyndactyly	forelimb syndactyly	any degree of webbing or fusion of the digits of the forelimb autopod, may involve only soft tissues or also can include bone		[{'predicate': 'subClassOf', 'target': 'Syndactyly'}]		MP:0014282	[{'predicate': 'rdfs:subClassOf', 'target': 'Syndactyly'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							AbnormalRibosomePhysiology	abnormal ribosome physiology	any functional anomaly in the intracellular organelle consisting of RNA and protein that is the site of protein biosynthesis resulting from translation of messenger RNA		[{'predicate': 'subClassOf', 'target': 'AbnormalIntracellularOrganellePhysiology'}]		MP:0014240	[{'predicate': 'rdfs:subClassOf', 'target': 'AbnormalIntracellularOrganellePhysiology'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							IncreasedFemaleGermCellApoptosis	increased female germ cell apoptosis	increase in the number of female germ cells undergoing programmed cell death		[{'predicate': 'subClassOf', 'target': 'IncreasedApoptosis'}, {'predicate': 'subClassOf', 'target': 'AbnormalFemaleGermCellApoptosis'}]		MP:0031474		0.0	0.0	0.0	0.0	0.0	0	0	0	0
							SemilobarHoloprosencephaly	semilobar holoprosencephaly	a type of holoprosencephaly with partial division of the brain into two hemispheres, fusion of the hemispheres is present in the frontal and parietal lobes with the interhemispheric fissure present only in the back of the brain		[{'predicate': 'subClassOf', 'target': 'Holoprosencephaly'}]		MP:0014278	[{'predicate': 'rdfs:subClassOf', 'target': 'Holoprosencephaly'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							DecreasedCellularATPLevel	decreased cellular ATP level	reduced concentration of the major energy source adenosine triphosphate inside cells		[{'predicate': 'subClassOf', 'target': 'AbnormalCellularATPLevel'}]		MP:0014246	[{'predicate': 'rdfs:subClassOf', 'target': 'Binding'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
							AbnormalMacropinocytosis	abnormal macropinocytosis	any anomaly in the endocytosis process that results in the uptake of liquid material by cells from their external environment by the 'ruffling' of the cell membrane to form heterogeneously sized intracellular vesicles called macropinosomes, which can be up to 5 micrometers in size		[{'predicate': 'subClassOf', 'target': 'AbnormalPinocytosis'}]		MP:0031470	[{'predicate': 'rdfs:subClassOf', 'target': 'Endocytosis'}, {'predicate': 'rdf:type', 'target': 'AbnormalProcess'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	0
