# model_name: gpt-4
# embedding_model_name: 'openai:'
# generate_background: true
# task_started: '2023-09-01 11:38:07.349094'
# task_finished: null
# executed_on: 'Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT
#   2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64'
# agent: dae
# extractor: BasicExtractor
# method: null
# source_db_path: db
# target_db_path: db
# source_collection: ont_cl
# num_training: null
# num_testing: 50
# num_validation: 0
# stratified_collection:
#   source: null
#   training_set: null
#   testing_set: null
#   validation_set: null
#   training_set_collection: ont_cl_training
#   testing_set_collection: ont_cl_testing
#   validation_set_collection: null
# fields_to_mask:
# - id
# - original_id
# fields_to_predict:
# - relationships
# report_path: null
# working_directory: results
# results: null
masked_id	feature_label	feature_definition	feature_aliases	expected_relationships	feature_logical_definition	masked_original_id	predicted_relationships	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives
DiffuseBipolar6Cell	diffuse bipolar 6 cell	An ON diffuse bipolar cell that has a large dendritic field and large axon terminals, which show little or no overlap. This cell predominantly connects to narrow thorny ganglion cells.		[{'predicate': 'subClassOf', 'target': 'ONBipolarCell'}]		CL:4033032	[{'predicate': 'HasCharacteristic', 'target': 'LargeDendriticField'}, {'predicate': 'HasCharacteristic', 'target': 'LargeAxonTerminals'}, {'predicate': 'HasCharacteristic', 'target': 'NoOverlappingAxonTerminals'}, {'predicate': 'PredominantlyConnectsTo', 'target': 'NarrowThornyGanglionCells'}, {'predicate': 'subClassOf', 'target': 'ONDiffuseBipolarCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	5	1
LungInterstitialMacrophage	lung interstitial macrophage	A macrophage that is part of the lung connective tissue (pulmonary interstitium). This cell performs tissue remodeling and contributes to barrier immunity through antigen presentation.		[{'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'TissueResidentMacrophage'}, {'predicate': 'subClassOf', 'target': 'ConnectiveTissueCell'}, {'predicate': 'subClassOf', 'target': 'LungMacrophage'}]		CL:4033043	[{'predicate': 'PartOf', 'target': 'PulmonaryInterstitium'}, {'predicate': 'ContributesTo', 'target': 'TissueRemodeling'}, {'predicate': 'ContributesTo', 'target': 'BarrierImmunity'}, {'predicate': 'CapableOf', 'target': 'AntigenPresentation'}, {'predicate': 'subClassOf', 'target': 'Macrophage'}, {'predicate': 'subClassOf', 'target': 'LungConnectiveTissueCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	6	4
CCL3PositiveAlveolarMacrophage	CCL3-positive alveolar macrophage	An alveolar macrophage that expresses CCL3.		[{'predicate': 'Expresses', 'target': 'CCMotifChemokine3'}, {'predicate': 'subClassOf', 'target': 'AlveolarMacrophage'}]		CL:4033041	[{'predicate': 'HasPlasmaMembranePart', 'target': 'CCL3Protein'}, {'predicate': 'subClassOf', 'target': 'AlveolarMacrophage'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1
GlialRestrictedTripotentialPrecursorCell	glial restricted tripotential precursor cell	A glial precursor cell that generates oligodendrocytes and type-1 and type-2 astrocytes. It has been shown in some mammals that this cell type may express A2B5, nestin, FGFR-1, FGFR-2, FGFR-3, PLP, and DM-20 antigens. Unlike oligodendrocyte precursor cell, it does not initially express PDGFR-alpha and can differentiate into both type-1 and type-2 astrocytes.		[{'predicate': 'subClassOf', 'target': 'NeuronAssociatedCell_sensuVertebrata_'}, {'predicate': 'subClassOf', 'target': 'ProgenitorCell'}]		CL:4040000	[{'predicate': 'CapableOf', 'target': 'DifferentiationIntoAstrocytesAndOligodendrocytes'}, {'predicate': 'LacksPlasmaMembranePart', 'target': 'PDGFR-alpha'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'A2B5'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'Nestin'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'FGFR-1'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'FGFR-2'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'FGFR-3'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'PLP'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'DM-20'}, {'predicate': 'subClassOf', 'target': 'GlialPrecursorCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	10	2
LungResidentMemoryCD8Positive_alphaBetaTCell	lung resident memory CD8-positive, alpha-beta T cell	An alpha-beta CD8 T cell that resides in the lung.		[{'predicate': 'PartOf', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'CD8Positive_alphaBetaMemoryTCell'}]		CL:4033039	[{'predicate': 'LocatedIn', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'alphaBetaTCell'}, {'predicate': 'subClassOf', 'target': 'CD8PositiveTCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	2
MucusSecretingCellOfBronchusSubmucosalGland	mucus secreting cell of bronchus submucosal gland	A mucus secreting cell of a submucosal gland of the bronchus.		[{'predicate': 'PartOf', 'target': 'BronchusSubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'BronchialEpithelialCell'}, {'predicate': 'subClassOf', 'target': 'MucusSecretingCellOfTracheobronchialTreeSubmucosalGland'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'MucusSecretingCell'}, {'predicate': 'PartOf', 'target': 'BronchusSubmucosalGland'}]	CL:4033022	[{'predicate': 'PartOf', 'target': 'BronchusSubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'ExocrineCell'}, {'predicate': 'subClassOf', 'target': 'RespiratorySystemCell'}]	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2	0.0	1	0	2	2
CatecholaminergicNeuron	catecholaminergic neuron	A neuron that releases catecholamine as a neurotransmitter.		[{'predicate': 'CapableOf', 'target': 'CatecholamineSecretion_neurotransmission'}, {'predicate': 'subClassOf', 'target': 'SecretoryCell'}, {'predicate': 'subClassOf', 'target': 'Neuron'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Neuron'}, {'predicate': 'CapableOf', 'target': 'CatecholamineSecretion_neurotransmission'}]	CL:4033050	[{'predicate': 'CapableOf', 'target': 'CatecholamineSecretion_neurotransmission'}, {'predicate': 'subClassOf', 'target': 'Neuron'}]	1.0	0.6666666666666666	0.8	0.6666666666666666	0.0	2	0	0	1
DiffuseBipolar4Cell	diffuse bipolar 4 cell	An ON diffuse bipolar cell that predominantly connects to ON parasol cells and lateral amacrine cells.		[{'predicate': 'subClassOf', 'target': 'ONBipolarCell'}]		CL:4033031	[{'predicate': 'ConnectsTo', 'target': 'ONParasolCell'}, {'predicate': 'ConnectsTo', 'target': 'LateralAmacrineCell'}, {'predicate': 'subClassOf', 'target': 'ONBipolarCell'}]	0.3333333333333333	1.0	0.5	0.3333333333333333	0.0	1	0	2	0
GlandularEndometrialCiliatedEpithelialCell	glandular endometrial ciliated epithelial cell	A ciliated cell of the endometrial glandular epithelium.		[{'predicate': 'PartOf', 'target': 'EndometriumGlandularEpithelium'}, {'predicate': 'subClassOf', 'target': 'EndometrialCiliatedEpithelialCell'}]		CL:4030042	[{'predicate': 'PartOf', 'target': 'EndometrialGlandularEpithelium'}, {'predicate': 'subClassOf', 'target': 'CiliatedEpithelialCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2
DeuterosomalCell	deuterosomal cell	An epithelial cell part of respiratory tract epithelium that is a precursor of a multi-ciliated cell. This cell actively amplifies centrioles, a required step for multiciliogenesis.		[{'predicate': 'PartOf', 'target': 'RespiratoryTractEpithelium'}, {'predicate': 'subClassOf', 'target': 'RespiratoryEpithelialCell'}]		CL:4033044	[{'predicate': 'PartOf', 'target': 'RespiratoryTractEpithelium'}, {'predicate': 'ContributesTo', 'target': 'Multiciliogenesis'}, {'predicate': 'subClassOf', 'target': 'EpithelialCell'}]	0.3333333333333333	0.5	0.4	0.25	0.0	1	0	2	1
LungMegakaryocyte	lung megakaryocyte	A megakaryocyte that is resident in the lung connective tissue.		[{'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'Megakaryocyte'}, {'predicate': 'subClassOf', 'target': 'ConnectiveTissueCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Megakaryocyte'}, {'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}]	CL:4033018	[{'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'Megakaryocyte'}]	1.0	0.6666666666666666	0.8	0.6666666666666666	0.0	2	0	0	1
TasteReceptorCellOfTongue	taste receptor cell of tongue	A taste receptor cell that is part of a taste bud of a tongue.		[{'predicate': 'PartOf', 'target': 'TongueTasteBud'}, {'predicate': 'subClassOf', 'target': 'TasteReceptorCell'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfAlimentaryCanal'}, {'predicate': 'subClassOf', 'target': 'NeuralCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'TasteReceptorCell'}, {'predicate': 'PartOf', 'target': 'TongueTasteBud'}]	CL:4033049	[{'predicate': 'PartOf', 'target': 'TongueTasteBud'}, {'predicate': 'subClassOf', 'target': 'TasteReceptorCell'}]	1.0	0.5	0.6666666666666666	0.5	0.0	2	0	0	2
MatrixD2MediumSpinyNeuron	matrix D2 medium spiny neuron	A DRD2-expressing medium spiny neuron that is part of a matrix compartment of dorsal striatum.		[{'predicate': 'subClassOf', 'target': 'IndirectPathwayMediumSpinyNeuron'}]		CL:4030047	[{'predicate': 'Expresses', 'target': 'DRD2'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}, {'predicate': 'PartOf', 'target': 'MatrixCompartmentOfDorsalStriatum'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1
OFFxCell	OFFx cell	An OFF bipolar cell that is fovea-specific and expresses FEZF1, NXPH1 and NXPH2.		[{'predicate': 'PartOf', 'target': 'FoveaCentralis'}, {'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033036	[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}, {'predicate': 'Expresses', 'target': 'FEZF1'}, {'predicate': 'Expresses', 'target': 'NXPH1'}, {'predicate': 'Expresses', 'target': 'NXPH2'}, {'predicate': 'PartOf', 'target': 'Fovea'}]	0.2	0.5	0.28571428571428575	0.16666666666666666	0.0	1	0	4	1
SecondaryCrestMyofibroblast	secondary crest myofibroblast	A myofibroblast that is part of an alveoli during alveolarization. The contractile force of this cell elongates the secondary crest, while producing a framework of elastin and tenascin. During the maturation of the septa, secondary crest myofibroblasts, together with matrix fibroblasts, secrete metalloproteinases and other ECM‐remodeling proteins to thin the septal tip ECM. The secondary crest myofibroblast continues producing elastin, eventually undergoing apoptosis during adulthood.		[{'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}, {'predicate': 'ParticipatesIn', 'target': 'LungAlveolusDevelopment'}, {'predicate': 'subClassOf', 'target': 'MyofibroblastCell'}]		CL:4033016	[{'predicate': 'PartOf', 'target': 'Alveoli'}, {'predicate': 'subClassOf', 'target': 'Myofibroblast'}, {'predicate': 'Produces', 'target': 'Elastin'}, {'predicate': 'Produces', 'target': 'Tenascin'}, {'predicate': 'ContributesTo', 'target': 'Alveolarization'}, {'predicate': 'CooperatesWith', 'target': 'MatrixFibroblasts'}, {'predicate': 'Secretes', 'target': 'Metalloproteinases'}, {'predicate': 'Undergoes', 'target': 'Apoptosis'}]	0.0	0.0	0.0	0.0	0.0	0	0	8	3
DiffuseBipolar2Cell	diffuse bipolar 2 cell	An OFF diffuse bipolar cell that predominantly connects to ON parasol cells and lateral amacrine cells. This cell contains a large number of synaptic ribbons and a small axon arbor area.		[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033028	[{'predicate': 'subClassOf', 'target': 'OFFDiffuseBipolarCell'}, {'predicate': 'connectsTo', 'target': 'ONParasolCells'}, {'predicate': 'connectsTo', 'target': 'LateralAmacrineCells'}, {'predicate': 'hasCharacteristic', 'target': 'LargeNumberOfSynapticRibbons'}, {'predicate': 'hasCharacteristic', 'target': 'SmallAxonArborArea'}]	0.0	0.0	0.0	0.0	0.0	0	0	5	1
UmbrellaCellOfUrothelium	umbrella cell of urothelium	A urothelial cell that is terminally differentiated and part of the urothelial apical surface that forms the high-resistance barrier of urothelium. Umbrella cells have been described as the largest of urothelial cell types, highly polarized, and, in some species, multinucleated. In the relaxed state, these cells form a dome-shaped structure at the apical pole and can also cover multiple underlying intermediate cells, leading to the name umbrella cells. In contrast, these cells flatten when the bladder is filled.		[{'predicate': 'subClassOf', 'target': 'UrothelialCell'}]		CL:4030056	[{'predicate': 'PartOf', 'target': 'Urothelium'}, {'predicate': 'subClassOf', 'target': 'UrothelialCell'}]	0.5	1.0	0.6666666666666666	0.5	0.0	1	0	1	0
NucleusAccumbensShellAndOlfactoryTubercleD2MediumSpinyNeuron	nucleus accumbens shell and olfactory tubercle D2 medium spiny neuron	A DRD2-expressing medium spiny neuron that is part of a nucleus accumbens shell or olfactory tubercle.		[{'predicate': 'HasSomaLocation', 'target': 'VentralStriatum'}, {'predicate': 'Expresses', 'target': 'D2_dopamineReceptor'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}]		CL:4030052	[{'predicate': 'PartOf', 'target': 'NucleusAccumbensShell'}, {'predicate': 'PartOf', 'target': 'OlfactoryTubercle'}, {'predicate': 'Expresses', 'target': 'DRD2'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}]	0.25	0.3333333333333333	0.28571428571428575	0.16666666666666666	0.0	1	0	3	2
RespiratorySuprabasalCell	respiratory suprabasal cell	A respiratory epithelial cell with topographic nuclear position in between the basal and luminal cell of the airway epithelium. This non-basal, intermediate cell has limited proliferative capacity, ultrastructural features of basal cells and no defined features of the typically differentiated cellular phenotypes.		[{'predicate': 'PartOf', 'target': 'RespiratoryTractEpithelium'}, {'predicate': 'DevelopsFrom', 'target': 'RespiratoryBasalCell'}, {'predicate': 'subClassOf', 'target': 'RespiratoryEpithelialCell'}, {'predicate': 'subClassOf', 'target': 'ProgenitorCell'}]		CL:4033048	[{'predicate': 'subClassOf', 'target': 'RespiratoryEpithelialCell'}, {'predicate': 'PartOf', 'target': 'AirwayEpithelium'}]	0.5	0.25	0.3333333333333333	0.2	0.0	1	0	1	3
EnteroglialCell	enteroglial cell	Glial cell that provides support to the enteric nervous system. It is involved in enteric neurotransmission, in maintaining the integrity of the mucosal barrier of the gut and serves as a link between the nervous and immune systems of the gut. In enteric nerve strands, glial processes ensheath multiaxonal bundles which distinguishes enteric glia from all other peripheral glia. Ultrastructurally, the most conspicuous trait of an enteroglial cell is the presence of 10 nm filaments, which criss-cross the cell body, form axial bundles in the processes and appear to firmly anchor the cells to the ganglionic surfaces. Similar to astrocytes, their main constituent is glial fibrillary acidic protein (GFAP).		[{'predicate': 'PartOf', 'target': 'EntericNervousSystem'}, {'predicate': 'Expresses', 'target': 'GlialFibrillaryAcidicProtein'}, {'predicate': 'subClassOf', 'target': 'GlialCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'GlialCell'}, {'predicate': 'PartOf', 'target': 'EntericNervousSystem'}]	CL:4040002	[{'predicate': 'subClassOf', 'target': 'GlialCell'}, {'predicate': 'PartOf', 'target': 'EntericNervousSystem'}, {'predicate': 'CapableOf', 'target': 'Neurotransmission'}, {'predicate': 'subClassOf', 'target': 'GastrointestinalSystemAssociatedCell'}, {'predicate': 'HasComponent', 'target': 'GlialFibrillaryAcidicProtein'}]	0.4	0.6666666666666666	0.5	0.3333333333333333	0.0	2	0	3	1
LungResidentMemoryCD8Positive_CD103Positive_alphaBetaTCell	lung resident memory CD8-positive, CD103-positive, alpha-beta T cell	A lung resident memory CD8-positive, alpha-beta T cell that is CD103-positive.		[{'predicate': 'HasPlasmaMembranePart', 'target': 'IntegrinAlphaE'}, {'predicate': 'subClassOf', 'target': 'LungResidentMemoryCD8Positive_alphaBetaTCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'LungResidentMemoryCD8Positive_alphaBetaTCell'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'IntegrinAlphaE'}]	CL:4033040	[{'predicate': 'subClassOf', 'target': 'LungResidentMemoryCD8Positive_alphaBetaTCell'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'IntegrinAlphaE'}]	1.0	1.0	1.0	1.0	0.0	2	0	0	0
RespiratoryCiliatedCell	respiratory ciliated cell	A ciliated cell of the respiratory system. Ciliated cells are present in airway epithelium.		[{'predicate': 'PartOf', 'target': 'RespiratoryTractEpithelium'}, {'predicate': 'subClassOf', 'target': 'CiliatedCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'CiliatedCell'}, {'predicate': 'PartOf', 'target': 'RespiratoryTractEpithelium'}]	CL:4030034	[{'predicate': 'subClassOf', 'target': 'CiliatedCell'}, {'predicate': 'PartOf', 'target': 'RespiratoryTractEpithelium'}]	1.0	1.0	1.0	1.0	0.0	2	0	0	0
CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.		[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038	[{'predicate': 'subClassOf', 'target': 'ProximalTubularEpitheliumCell'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'CD24Molecule'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'Prominin-1'}, {'predicate': 'HasCytosolPart', 'target': 'Vimentin'}, {'predicate': 'LacksPlasmaMembranePart', 'target': 'BrushBorder'}]	0.0	0.0	0.0	0.0	0.0	0	0	5	5
DiffuseBipolar3bCell	diffuse bipolar 3b cell	An OFF calbindin-negative bipolar cell that has a large dendritic field and stratifies narrowly close to the middle of the inner plexiform layer. Its axon terminal is characterized by regularly branching and varicose processes resembling beads on a string. Most of DB3b contacts with cones are non-triad-associated.		[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033030	[{'predicate': 'HasCharacteristic', 'target': 'LargeDendriticField'}, {'predicate': 'HasCharacteristic', 'target': 'NarrowStratification'}, {'predicate': 'LocatedIn', 'target': 'InnerPlexiformLayer'}, {'predicate': 'AxonCharacterizedBy', 'target': 'RegularlyBranchingAndVaricoseProcesses'}, {'predicate': 'MostContactsAre', 'target': 'NonTriadAssociatedWithCones'}, {'predicate': 'subClassOf', 'target': 'OFFCalbindinNegativeBipolarCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	6	1
EndometrialCiliatedEpithelialCell	endometrial ciliated epithelial cell	A ciliated cell of the endometrial epithelium. The cilia of this cell type help move mucus from glandular tissue of the endometrium.		[{'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}, {'predicate': 'subClassOf', 'target': 'CiliatedEpithelialCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'CiliatedCell'}, {'predicate': 'rdfs:subClassOf', 'target': 'EpithelialCell'}, {'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}]	CL:4030040	[{'predicate': 'PartOf', 'target': 'Endometrium'}, {'predicate': 'subClassOf', 'target': 'EpithelialCell'}, {'predicate': 'subClassOf', 'target': 'CiliatedCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	2
FlatMidgetBipolarCell	flat midget bipolar cell	An OFF bipolar cell with a small dendritic tree that provides most of the triad-associated basal (flat) contacts at cone pedicles.		[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033033	[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}, {'predicate': 'HasProperty', 'target': 'SmallDendriticTree'}, {'predicate': 'AssociatedWith', 'target': 'TriadAssociatedBasalContactsAtConePedicles'}]	0.3333333333333333	1.0	0.5	0.3333333333333333	0.0	1	0	2	0
