# model_name: gpt-4
# embedding_model_name: 'openai:'
# generate_background: true
# task_started: '2023-09-01 08:52:55.021577'
# task_finished: null
# executed_on: 'Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT
#   2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64'
# agent: dae
# extractor: BasicExtractor
# method: null
# source_db_path: db
# target_db_path: db
# source_collection: ont_obi
# num_training: null
# num_testing: 50
# num_validation: 0
# stratified_collection:
#   source: null
#   training_set: null
#   testing_set: null
#   validation_set: null
#   training_set_collection: ont_obi_training
#   testing_set_collection: ont_obi_testing
#   validation_set_collection: null
# fields_to_mask:
# - id
# - original_id
# fields_to_predict:
# - relationships
# report_path: null
# working_directory: results
# results: null
masked_id	feature_label	feature_definition	feature_aliases	expected_relationships	feature_logical_definition	masked_original_id	predicted_relationships	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives
TandemWalkAssessment	tandem walk assessment	A limits of stability assessment designed to assess an individual's ability to maintain balance while walking in a straight line placing steps in tandem.		[{'predicate': 'subClassOf', 'target': 'LimitsOfStabilityAssessment'}]		OBI:0003526	[{'predicate': 'subClassOf', 'target': 'LimitsOfStabilityAssessment'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0
MagneticResonancePulseSequenceProtocol	magnetic resonance pulse sequence protocol	The NMR/MRI machine protocol about the radiofrequency pulse sequence.		[{'predicate': 'subClassOf', 'target': 'Protocol'}]		OBI:0003332	[{'predicate': 'subClassOf', 'target': 'NMR/MRI Machine Protocol'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
ImageDataSetAnalysis	image data set analysis	The process of deriving a data item from an image data set using computer algorithms. The produced data item can be an image data set, data measurement, or any other data item.		[{'predicate': 'HasSpecifiedInput', 'target': 'ImageDataSet'}, {'predicate': 'subClassOf', 'target': 'DataTransformation'}]		OBI:0003355	[{'predicate': 'subClassOf', 'target': 'DataAnalysis'}, {'predicate': 'HasPart', 'target': 'ImageDataSet'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2
RapidAlternatingHandsAssessment	rapid alternating hands assessment	A functional assessment of an individual's ability to alternate the forearm between pronation and suppination as quickly as possible during a specified duration of time		[{'predicate': 'subClassOf', 'target': 'FunctionalAssessmentOfIndividual'}]		OBI:0003509	[{'predicate': 'subClassOf', 'target': 'FunctionalAssessment'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
ReconstructedMagneticResonanceImageDataSet	reconstructed magnetic resonance image data set	An image data set that is the direct output of a raw magnetic resonance image data set reconstruction or a transformation of another MR image data set.		[{'predicate': 'subClassOf', 'target': 'MagneticResonanceImageDataSet'}, {'predicate': 'subClassOf', 'target': 'ComputedImageDataSet'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'ComputedImageDataSet'}, {'predicate': 'IsAbout', 'target': 'MagneticResonanceImagingParticipant'}]	OBI:0003334	[{'predicate': 'subClassOf', 'target': 'ComputedImageDataSet'}, {'predicate': 'IsAbout', 'target': 'MagneticResonanceImagingParticipant'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1
RestingClayPotTrap	resting clay pot trap	A resting arthropod trap that consists of a container composed primarily of clay.		[{'predicate': 'subClassOf', 'target': 'RestingArthropodTrap'}]		OBI:0003551	[{'predicate': 'subClassOf', 'target': 'ArthropodTrap'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
ProximityLigationAssistedChIPSeq	proximity ligation-assisted ChIP-seq	A chromosome conformation capture assay in which proximity ligation is conducted in nuclei prior to chromatin shearing and immunoprecipitation. Immunopreciptation with an antibody that targets a transcription factor or histone modification allows for selection and enrichment of specific genomic regions for investigation of long-range chromosomal interactions.		[{'predicate': 'subClassOf', 'target': 'ChromosomeConformationCaptureAssay'}]		OBI:0003552	[{'predicate': 'HasPart', 'target': 'ProximityLigation'}, {'predicate': 'HasPart', 'target': 'ChromatinImmunoprecipitation'}, {'predicate': 'HasSpecifiedOutput', 'target': 'GenomicSequenceData'}, {'predicate': 'subClassOf', 'target': 'ChromosomeConformationCaptureAssay'}]	0.25	1.0	0.4	0.25	0.0	1	0	3	0
SkinOfBodyMicrobiologyDatum	skin of body microbiology datum	An organism detection datum that is the specified output of a skin of body microbiology assay.		[{'predicate': 'subClassOf', 'target': 'OrganismDetectionDatum'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'OrganismDetectionDatum'}, {'predicate': 'IsSpecifiedOutputOf', 'target': 'SkinOfBodyMicrobiologyAssay'}]	OBI:0003577	[{'predicate': 'subClassOf', 'target': 'OrganismDetectionDatum'}, {'predicate': 'IsSpecifiedOutputOf', 'target': 'SkinOfBodyMicrobiologyAssay'}]	0.5	1.0	0.6666666666666666	0.5	0.0	1	0	1	0
BulbarAssessment	bulbar assessment	A functional assessment of an individual's lower cranial nerve function via proxy of facial muscle performance.		[{'predicate': 'subClassOf', 'target': 'FunctionalAssessmentOfIndividual'}]		OBI:0003528	[{'predicate': 'subClassOf', 'target': 'BiologicalSystemFunctionAssessment'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
GaitAssessment	gait assessment	A limits of stability assessment designed to assess an individual's manner or pattern of walking.		[{'predicate': 'subClassOf', 'target': 'LimitsOfStabilityAssessment'}]		OBI:0003527	[{'predicate': 'subClassOf', 'target': 'LimitsOfStabilityAssessment'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0
PanbioDengueEarlyELISAKit	Panbio Dengue Early ELISA kit	An assay kit that is manufactured by Abbott to detect the NS1 Dengue viral protein with a protein microarray and an anti-NS1 monoclonal antibody.		[{'predicate': 'CapableOf', 'target': 'MicroarrayAssayMeasuringNS1'}, {'predicate': 'subClassOf', 'target': 'AssayKit'}]		OBI:0003491	[{'predicate': 'manufacturedBy', 'target': 'Abbott'}, {'predicate': 'designedToDetect', 'target': 'NS1 Dengue viral protein'}, {'predicate': 'usesTechnology', 'target': 'Protein microarray'}, {'predicate': 'utilizes', 'target': 'anti-NS1 monoclonal antibody'}, {'predicate': 'rdf:type', 'target': 'AssayKit'}]	0.0	0.0	0.0	0.0	0.0	0	0	5	2
DeepTendonReflexAssessmentOfTheBrachioradialis	deep tendon reflex assessment of the brachioradialis	A deep tendon reflex assessment of an individual's reaction to stimulus applied to a brachioradialis.		[{'predicate': 'subClassOf', 'target': 'DeepTendonReflexAssessment'}]		OBI:0003539	[{'predicate': 'subClassOf', 'target': 'MedicalProcedure'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
BiomedicalLaboratoryOrganization	biomedical laboratory organization	An organization that performs assays, processes specimens, analyses data and conducts planned processes relevant to the life sciences.		[{'predicate': 'subClassOf', 'target': 'Organization'}]		OBI:0003250	[{'predicate': 'subClassOf', 'target': 'Organization'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0
HeelAlongShinAssessment	heel along shin assessment	A functional assessment of an individual's ability to slide their heel back and forth along their contralateral tibia from the patella to the ankle with the contralateral leg extended.		[{'predicate': 'subClassOf', 'target': 'FunctionalAssessmentOfIndividual'}]		OBI:0003511	[{'predicate': 'subClassOf', 'target': 'FunctionalAssessment'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
NasalAspirateMicrobiologyDatum	nasal aspirate microbiology datum	An organism detection datum that is the specified output of a nasal aspirate microbiology assay.		[{'predicate': 'subClassOf', 'target': 'OrganismDetectionDatum'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'OrganismDetectionDatum'}, {'predicate': 'IsSpecifiedOutputOf', 'target': 'NasalAspirateMicrobiologyAssay'}]	OBI:0003581	[{'predicate': 'subClassOf', 'target': 'OrganismDetectionDatum'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0
LowerLimitOfDetection	lower limit of detection	A value specification that specifies the smallest concentration/amount of a substance that can be detected in an analyte assay.		[{'predicate': 'subClassOf', 'target': 'ValueSpecification'}]		OBI:0003549	[{'predicate': 'subClassOf', 'target': 'ValueSpecification'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0
ELISAMeasuringChikungunyaIgMAntibody	ELISA measuring Chikungunya IgM antibody	An enzyme-linked immunosorbent assay that detects the IgM antibody that binds Chikungunya.		[{'predicate': 'subClassOf', 'target': 'EnzymeLinkedImmunosorbentAssay'}]		OBI:0003545	[{'predicate': 'subClassOf', 'target': 'EnzymeLinkedImmunosorbentAssay'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0
BoneMarrowMicrobiologyDatum	bone marrow microbiology datum	An organism detection datum that is the specified output of a bone marrow microbiology assay.		[{'predicate': 'subClassOf', 'target': 'OrganismDetectionDatum'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'OrganismDetectionDatum'}, {'predicate': 'IsSpecifiedOutputOf', 'target': 'BoneMarrowMicrobiologyAssay'}]	OBI:0003579	[{'predicate': 'subClassOf', 'target': 'OrganismDetectionDatum'}, {'predicate': 'IsSpecifiedOutputOf', 'target': 'BoneMarrowMicrobiologyAssay'}]	0.5	1.0	0.6666666666666666	0.5	0.0	1	0	1	0
LimbCoordinationAssessment	limb coordination assessment	A functional assessment of an individual's ability to coordinate limb movement.		[{'predicate': 'subClassOf', 'target': 'FunctionalAssessmentOfIndividual'}]		OBI:0003530	[{'predicate': 'subClassOf', 'target': 'FunctionalAssessment'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
RawMagneticResonanceImageDataSet	raw magnetic resonance image data set	An image data set that is the direct output of an magnetic resonance imaging assay and whose values encode spatial frequencies produced by the NMR or MRI instrument.		[{'predicate': 'subClassOf', 'target': 'MagneticResonanceImageDataSet'}, {'predicate': 'subClassOf', 'target': 'RawImageDataSet'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'RawImageDataSet'}, {'predicate': 'IsAbout', 'target': 'MagneticResonanceImagingParticipant'}, {'predicate': 'IsSpecifiedOutputOf', 'target': 'MagneticResonanceImagingAssay'}]	OBI:0003354	[{'predicate': 'subClassOf', 'target': 'RawImageDataSet'}, {'predicate': 'IsAbout', 'target': 'MagneticResonanceImagingParticipant'}, {'predicate': 'IsSpecifiedOutputOf', 'target': 'MagneticResonanceImagingAssay'}]	0.3333333333333333	0.5	0.4	0.25	0.0	1	0	2	1
CarboxyfluoresceinSuccinimidylEsterStaining	carboxyfluorescein succinimidyl ester staining	Staining using carboxyfluorescein succinimidyl ester.		[{'predicate': 'subClassOf', 'target': 'Staining'}]		OBI:0003585	[{'predicate': 'subClassOf', 'target': 'Staining'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0
SpontaneousSpeechAssessment	spontaneous speech assessment	A functional assessment of an individual's ability to articulate spoken words.		[{'predicate': 'subClassOf', 'target': 'FunctionalAssessmentOfIndividual'}]		OBI:0003529	[{'predicate': 'subClassOf', 'target': 'FunctionalAssessment'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
FingerTapsAssessment	finger taps assessment	A functional assessment of an individual's ability to touch their finger-tip to thumb as many times as possible during a specified duration of time.		[{'predicate': 'subClassOf', 'target': 'FunctionalAssessmentOfIndividual'}]		OBI:0003510	[{'predicate': 'HasFunction', 'target': 'MeasureFunction'}, {'predicate': 'subClassOf', 'target': 'FunctionalAssessment'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	1
ImageDataSet	image data set	A data set that is comprised of multidimensional structured measurements and metadata required for a morphological representation of an entity. An image data set can be the source from which an image (such as a 2D image using pixels or a 3D image using voxels) is produced.		[{'predicate': 'IsAbout', 'target': 'Entity'}, {'predicate': 'subClassOf', 'target': 'DataSet'}]		OBI:0003327	[{'predicate': 'subClassOf', 'target': 'DataSet'}, {'predicate': 'HasPart', 'target': 'Image'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1
FunctionalAssessmentOfIndividual	functional assessment of individual	A physical examination of an individual's ability to perform functional activities.		[{'predicate': 'subClassOf', 'target': 'PhysicalExaminationOfAnOrganism'}]		OBI:0003501	[{'predicate': 'subClassOf', 'target': 'PhysicalExamination'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
UpperLimbCoordinationAssessment	upper limb coordination assessment	A limb coordination assessment designed to assess an individual's ability to coordinate upper limb movement.		[{'predicate': 'subClassOf', 'target': 'LimbCoordinationAssessment'}]		OBI:0003531	[{'predicate': 'subClassOf', 'target': 'HealthcareActivity'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
PositionSenseAssessment	position sense assessment	A functional assessment of an individual's ability to sense the position of a finger or toe that has been manipulated by minimal random movements.		[{'predicate': 'subClassOf', 'target': 'FunctionalAssessmentOfIndividual'}]		OBI:0003516	[{'predicate': 'subClassOf', 'target': 'FunctionalAssessment'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
CellViabilityAssayUsingAnnexinVStaining	cell viability assay using Annexin V staining	A cell viability assay that uses Annexin V staining to detect apoptotic cells.		[{'predicate': 'subClassOf', 'target': 'CellViabilityAssay'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'CellViabilityAssay'}, {'predicate': 'HasPart', 'target': 'AnnexinVStaining'}]	OBI:0003584	[{'predicate': 'subClassOf', 'target': 'CellViabilityAssay'}, {'predicate': 'HasPart', 'target': 'AnnexinVStaining'}]	0.5	1.0	0.6666666666666666	0.5	0.0	1	0	1	0
SittingPostureAssessment	sitting posture assessment	A limits of stability assessment designed to assess an individual's ability to maintain unsupported posture while sitting over a given time period.		[{'predicate': 'subClassOf', 'target': 'LimitsOfStabilityAssessment'}]		OBI:0003519	[{'predicate': 'subClassOf', 'target': 'LimitsOfStabilityAssessment'}]	1.0	1.0	1.0	1.0	0.0	1	0	0	0
StanceFeetApartAssessment	stance feet apart assessment	A limits of stability assessment designed to assess an individual's ability to maintain a stable stance with feet 20 cm apart.		[{'predicate': 'subClassOf', 'target': 'LimitsOfStabilityAssessment'}]		OBI:0003520	[{'predicate': 'subClassOf', 'target': 'StabilityAssessment'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
