# model_name: gpt-4
# embedding_model_name: 'openai:'
# generate_background: false
# task_started: '2023-09-03 22:54:08.502571'
# task_finished: null
# executed_on: 'Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT
#   2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64'
# agent: dae
# extractor: BasicExtractor
# method: null
# source_db_path: db
# target_db_path: db
# source_collection: ont_oba
# additional_collections: null
# num_training: null
# num_testing: 50
# num_validation: 0
# stratified_collection:
#   source: null
#   training_set: null
#   testing_set: null
#   validation_set: null
#   training_set_collection: ont_oba_training
#   testing_set_collection: ont_oba_testing
#   validation_set_collection: null
# fields_to_mask:
# - id
# - original_id
# fields_to_predict:
# - relationships
# report_path: null
# working_directory: results
# results: null
masked_id	feature_label	feature_definition	feature_aliases	expected_relationships	feature_logical_definition	masked_original_id	predicted_relationships	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives
FacialMusclePerformance	facial muscle performance	The functionality of a facial muscle.		[{'predicate': 'InheresIn', 'target': 'FacialMuscle'}, {'predicate': 'subClassOf', 'target': 'MuscleOrganFunctionality'}, {'predicate': 'subClassOf', 'target': 'HeadTrait'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Functionality'}, {'predicate': 'InheresIn', 'target': 'FacialMuscle'}]	OBA:2060185	[{'predicate': 'InheresIn', 'target': 'FacialMuscle'}, {'predicate': 'subClassOf', 'target': 'MusclePerformance'}]	0.5	0.3333333333333333	0.4	0.25	0.0	1	0	1	2
HeartWallThickness	heart wall thickness	The thickness of a wall of heart.		[{'predicate': 'InheresIn', 'target': 'WallOfHeart'}, {'predicate': 'subClassOf', 'target': 'AnatomicalStructureSize'}, {'predicate': 'subClassOf', 'target': 'HeartMorphologyTrait'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Thickness'}, {'predicate': 'InheresIn', 'target': 'WallOfHeart'}]	OBA:2050102	[{'predicate': 'InheresIn', 'target': 'WallOfHeart'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	1.0	0.5	0.6666666666666666	0.5	0.0	2	0	0	2
AggressiveBehaviorTowardsInanimateObjectsRate	aggressive behavior towards inanimate objects rate	The rate of a aggressive behavior towards inanimate objects.		[{'predicate': 'InheresIn', 'target': 'AggressiveBehaviorTowardsInanimateObjects'}, {'predicate': 'subClassOf', 'target': 'AggressiveBehaviorRate'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Rate'}, {'predicate': 'InheresIn', 'target': 'AggressiveBehaviorTowardsInanimateObjects'}]	OBA:2060000	[{'predicate': 'InheresIn', 'target': 'AggressiveBehaviorTowardsInanimateObjects'}, {'predicate': 'subClassOf', 'target': 'AggressiveBehaviorTowardsObjects'}, {'predicate': 'subClassOf', 'target': 'Rate'}]	0.3333333333333333	0.5	0.4	0.25	0.0	1	0	2	1
SerumAlbuminAmount	serum albumin amount	The amount of a albumin when measured in blood serum.		[{'predicate': 'subClassOf', 'target': 'SerumNonAlbuminProteinAmount'}, {'predicate': 'subClassOf', 'target': 'AmountOfAlbuminInBlood'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': '_:riog00242659'}]	OBA:2050068	[{'predicate': 'subClassOf', 'target': 'SerumAlbuminAmount'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	2
BloodZincAmount	blood zinc amount	The amount of a zinc atom when measured in blood.		[{'predicate': 'subClassOf', 'target': 'NutrientLevel'}, {'predicate': 'subClassOf', 'target': 'BloodToxicMetalAmount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': '_:riog00242735'}]	OBA:2050072	[{'predicate': 'subClassOf', 'target': 'BloodMetaboliteAmount'}, {'predicate': 'subClassOf', 'target': 'ZincAmount'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2
RetinalLayerThickness	retinal layer thickness	The thickness of a layer of retina.		[{'predicate': 'InheresIn', 'target': 'LayerOfRetina'}, {'predicate': 'subClassOf', 'target': 'AnatomicalStructureSize'}, {'predicate': 'subClassOf', 'target': 'RetinalLayerMorphologyTrait'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Thickness'}, {'predicate': 'InheresIn', 'target': 'LayerOfRetina'}]	OBA:2050110	[{'predicate': 'InheresIn', 'target': 'LayerOfRetina'}, {'predicate': 'subClassOf', 'target': 'RetinalLayerSize'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	0.6666666666666666	0.5	0.5714285714285715	0.4	0.0	2	0	1	2
InternalCarotidArteryThickness	internal carotid artery thickness	The thickness of a internal carotid artery.		[{'predicate': 'subClassOf', 'target': 'InternalCarotidArterySize'}, {'predicate': 'subClassOf', 'target': 'CarotidArteryThickness'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Thickness'}, {'predicate': 'InheresIn', 'target': 'InternalCarotidArtery'}]	OBA:2050107	[{'predicate': 'InheresIn', 'target': 'InternalCarotidArtery'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2
TailThickness	tail thickness	The thickness of a tail.		[{'predicate': 'subClassOf', 'target': 'TailSizeTrait'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Thickness'}, {'predicate': 'InheresIn', 'target': 'Tail'}]	OBA:2060016	[{'predicate': 'InheresIn', 'target': 'Tail'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1
BloodCadmiumAmount	blood cadmium amount	The amount of a cadmium atom when measured in blood.		[{'predicate': 'subClassOf', 'target': 'BloodToxicMetalAmount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': '_:riog00242640'}]	OBA:2050067	[{'predicate': 'subClassOf', 'target': 'BloodToxicMetalAmount'}, {'predicate': 'subClassOf', 'target': 'CadmiumAmount'}]	0.5	1.0	0.6666666666666666	0.5	0.0	1	0	1	0
CervicalVertebraHasNumberOf	cervical vertebra has number of	The has number of of a cervical vertebra.		[{'predicate': 'InheresIn', 'target': 'CervicalVertebra'}, {'predicate': 'subClassOf', 'target': 'PresacralVertebraQuantity'}, {'predicate': 'subClassOf', 'target': 'OrganismSubdivisionTrait'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'HasNumberOf'}, {'predicate': 'InheresIn', 'target': 'CervicalVertebra'}]	OBA:2060029	[{'predicate': 'InheresIn', 'target': 'CervicalVertebra'}, {'predicate': 'subClassOf', 'target': 'CervicalVertebraMorphology'}, {'predicate': 'subClassOf', 'target': 'HasNumberOf'}]	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2	0.0	1	0	2	2
SerumAmyloidA1ProteinAmount	serum amyloid A-1 protein amount	The amount of a primate-type serum amyloid A-1 protein when measured in blood serum.		[{'predicate': 'subClassOf', 'target': 'SerumNonAlbuminProteinAmount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': '_:riog00242952'}]	OBA:2050083	[{'predicate': 'subClassOf', 'target': 'SerumAmyloidA1ProteinAmount'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
SleepQuality	sleep quality	The quality of a sleep.		[{'predicate': 'InheresIn', 'target': 'Sleep'}, {'predicate': 'subClassOf', 'target': 'BiologicalProcessAttribute'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Quality_PATO:0000001'}, {'predicate': 'InheresIn', 'target': 'Sleep'}]	OBA:2040170	[{'predicate': 'InheresIn', 'target': 'Sleep'}, {'predicate': 'subClassOf', 'target': 'BehaviorProcessQuality'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1
TailAmount	tail amount	The amount of a tail.		[{'predicate': 'InheresIn', 'target': 'Tail'}, {'predicate': 'subClassOf', 'target': 'OrganismSubdivisionTrait'}, {'predicate': 'subClassOf', 'target': 'Amount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': 'Tail'}]	OBA:2060042	[{'predicate': 'InheresIn', 'target': 'Tail'}, {'predicate': 'subClassOf', 'target': 'Amount'}]	1.0	0.6666666666666666	0.8	0.6666666666666666	0.0	2	0	0	1
StartleReflexAmount	startle reflex amount	The amount of a startle reflex.		[{'predicate': 'InheresIn', 'target': 'StartleReflex'}, {'predicate': 'subClassOf', 'target': 'StartleReflexQuality'}, {'predicate': 'subClassOf', 'target': 'Amount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': 'StartleReflex'}]	OBA:2060167	[{'predicate': 'InheresIn', 'target': 'StartleReflex'}, {'predicate': 'subClassOf', 'target': 'ReflexAmount'}, {'predicate': 'subClassOf', 'target': 'StartleReflexQuality'}]	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.5	0.0	2	0	1	1
BloodMolybdenumAmount	blood molybdenum amount	The amount of a molybdenum atom when measured in blood.		[{'predicate': 'subClassOf', 'target': 'NutrientLevel'}, {'predicate': 'subClassOf', 'target': 'BloodToxicMetalAmount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': '_:riog00242621'}]	OBA:2050066	[{'predicate': 'subClassOf', 'target': 'BloodToxicMetalAmount'}]	1.0	0.5	0.6666666666666666	0.5	0.0	1	0	0	1
SerumIgEAmount	serum IgE amount	The amount of a IgE immunoglobulin complex, circulating when measured in blood serum.		[{'predicate': 'subClassOf', 'target': 'SerumImmunoglobulinAmount'}, {'predicate': 'subClassOf', 'target': 'BloodImmunoglobulinEAmount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': '_:riog00242971'}]	OBA:2050084	[{'predicate': 'subClassOf', 'target': 'SerumImmunoglobulinAmount'}]	1.0	0.5	0.6666666666666666	0.5	0.0	1	0	0	1
SerumST2Amount	serum ST2 amount	The amount of a interleukin-1 receptor-like 1 when measured in blood serum.		[{'predicate': 'subClassOf', 'target': 'SerumNonAlbuminProteinAmount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': '_:riog00242933'}]	OBA:2050082	[{'predicate': 'subClassOf', 'target': 'BloodSerumProteinAmount'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	1
VisceralYolkSacMorphology	visceral yolk sac morphology	The morphology of a visceral yolk sac.		[{'predicate': 'InheresIn', 'target': 'VisceralYolkSac'}, {'predicate': 'subClassOf', 'target': 'YolkSacMorphologyTrait'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Morphology'}, {'predicate': 'InheresIn', 'target': 'VisceralYolkSac'}]	OBA:2060159	[{'predicate': 'InheresIn', 'target': 'VisceralYolkSac'}, {'predicate': 'subClassOf', 'target': 'YolkSacMorphologyTrait'}]	1.0	1.0	1.0	1.0	0.0	2	0	0	0
CarotidArteryThickness	carotid artery thickness	The thickness of a carotid artery segment.		[{'predicate': 'InheresIn', 'target': 'CarotidArterySegment'}, {'predicate': 'subClassOf', 'target': 'BloodVesselSize'}, {'predicate': 'subClassOf', 'target': 'CarotidArterySegmentMorphology'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Thickness'}, {'predicate': 'InheresIn', 'target': 'CarotidArterySegment'}]	OBA:2050108	[{'predicate': 'InheresIn', 'target': 'CarotidArterySegment'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	1.0	0.5	0.6666666666666666	0.5	0.0	2	0	0	2
BrachioradialisFunctionality	brachioradialis functionality	The functionality of a brachioradialis.		[{'predicate': 'InheresIn', 'target': 'Brachioradialis'}, {'predicate': 'subClassOf', 'target': 'MuscleOrganFunctionality'}, {'predicate': 'subClassOf', 'target': 'AppendageTrait'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Functionality'}, {'predicate': 'InheresIn', 'target': 'Brachioradialis'}]	OBA:2060190	[{'predicate': 'InheresIn', 'target': 'Brachioradialis'}, {'predicate': 'subClassOf', 'target': 'MuscleFunctionality'}, {'predicate': 'subClassOf', 'target': 'ForelimbMuscleFunctionalityTrait'}]	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2	0.0	1	0	2	2
PeripheralNervousSystemFunction	peripheral nervous system function	The functionality of a peripheral nervous system.		[{'predicate': 'InheresIn', 'target': 'PeripheralNervousSystem'}, {'predicate': 'subClassOf', 'target': 'PeripheralNervousSystemQuality'}, {'predicate': 'subClassOf', 'target': 'Functionality'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Functionality'}, {'predicate': 'InheresIn', 'target': 'PeripheralNervousSystem'}]	OBA:2060186	[{'predicate': 'InheresIn', 'target': 'PeripheralNervousSystem'}, {'predicate': 'subClassOf', 'target': 'NervousSystemFunctionality'}]	0.5	0.3333333333333333	0.4	0.25	0.0	1	0	1	2
WholeOrganismStability	whole organism stability	The stability of a multicellular organism.		[{'predicate': 'subClassOf', 'target': 'MulticellularOrganismStructure'}, {'predicate': 'subClassOf', 'target': 'Stability'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Stability'}, {'predicate': 'InheresIn', 'target': 'MulticellularOrganism'}]	OBA:2060184	[{'predicate': 'subClassOf', 'target': 'OrganismTrait'}, {'predicate': 'subClassOf', 'target': 'Stability'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1
BloodManganeseAmount	blood manganese amount	The amount of a manganese atom when measured in blood.		[{'predicate': 'subClassOf', 'target': 'NutrientLevel'}, {'predicate': 'subClassOf', 'target': 'BloodMetaboliteAmount'}, {'predicate': 'subClassOf', 'target': 'BloodToxicMetalAmount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': '_:riog00242526'}]	OBA:2050061	[{'predicate': 'subClassOf', 'target': 'BloodMetalAmount'}, {'predicate': 'subClassOf', 'target': 'BloodToxicMetalAmount'}, {'predicate': 'subClassOf', 'target': 'ManganeseAmount'}]	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2	0.0	1	0	2	2
GrossMotorCoordinationEfficacy	gross motor coordination efficacy	The process efficacy of a gross motor coordination.		[{'predicate': 'InheresIn', 'target': 'GrossMotorCoordination'}, {'predicate': 'subClassOf', 'target': 'MotorCoordinationEfficacy'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'ProcessEfficacy'}, {'predicate': 'InheresIn', 'target': 'GrossMotorCoordination'}]	OBA:2060191	[{'predicate': 'InheresIn', 'target': 'GrossMotorCoordination'}, {'predicate': 'subClassOf', 'target': 'ProcessEfficacy'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1
GanglionThickness	ganglion thickness	The thickness of a ganglion.		[{'predicate': 'InheresIn', 'target': 'Ganglion'}, {'predicate': 'subClassOf', 'target': 'AnatomicalStructureSize'}, {'predicate': 'subClassOf', 'target': 'GanglionQuality'}, {'predicate': 'subClassOf', 'target': 'NervousSystemMorphologyTrait'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Thickness'}, {'predicate': 'InheresIn', 'target': 'Ganglion'}]	OBA:2050104	[{'predicate': 'InheresIn', 'target': 'Ganglion'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	1.0	0.4	0.5714285714285715	0.4	0.0	2	0	0	3
FacialHairThickness	facial hair thickness	The thickness of a strand of hair of face.		[{'predicate': 'InheresIn', 'target': 'StrandOfHairOfFace'}, {'predicate': 'subClassOf', 'target': 'AnatomicalStructureSize'}, {'predicate': 'subClassOf', 'target': 'HairOfHeadQuality'}, {'predicate': 'subClassOf', 'target': 'CoatHairMorphologyTrait'}, {'predicate': 'subClassOf', 'target': 'FacialMorphologyTrait'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Thickness'}, {'predicate': 'InheresIn', 'target': 'StrandOfHairOfFace'}]	OBA:2050112	[{'predicate': 'InheresIn', 'target': 'StrandOfHairOfFace'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	1.0	0.3333333333333333	0.5	0.3333333333333333	0.0	2	0	0	4
ForelimbAmount	forelimb amount	The amount of a forelimb.		[{'predicate': 'InheresIn', 'target': 'Forelimb'}, {'predicate': 'subClassOf', 'target': 'LimbAmount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': 'Forelimb'}]	OBA:2060041	[{'predicate': 'InheresIn', 'target': 'Forelimb'}, {'predicate': 'subClassOf', 'target': 'LimbAmount'}]	1.0	1.0	1.0	1.0	0.0	2	0	0	0
SerumLipaseActivityAmount	serum lipase activity amount	The amount of a lipase activity when measured in blood serum.		[{'predicate': 'subClassOf', 'target': 'EnzymeCoenzymeActivityTrait'}, {'predicate': 'subClassOf', 'target': 'Amount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': '_:riog00242678'}]	OBA:2050069	[{'predicate': 'subClassOf', 'target': 'SerumActivityAmount'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	2
NailColor	nail color	The color of a nail.		[{'predicate': 'InheresIn', 'target': 'Nail'}, {'predicate': 'subClassOf', 'target': 'NailMorphologyTrait'}, {'predicate': 'subClassOf', 'target': 'Color'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Color'}, {'predicate': 'InheresIn', 'target': 'Nail'}]	OBA:2060031	[{'predicate': 'InheresIn', 'target': 'Nail'}, {'predicate': 'subClassOf', 'target': 'NailQuality'}, {'predicate': 'subClassOf', 'target': 'Color'}]	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.5	0.0	2	0	1	1
TouchRelatedBehaviorAmount	touch related behavior amount	The amount of a touch related behavior.		[{'predicate': 'InheresIn', 'target': 'TouchRelatedBehavior'}, {'predicate': 'subClassOf', 'target': 'TouchRelatedBehaviorQuality'}, {'predicate': 'subClassOf', 'target': 'Amount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': 'TouchRelatedBehavior'}]	OBA:2060169	[{'predicate': 'InheresIn', 'target': 'TouchRelatedBehavior'}, {'predicate': 'subClassOf', 'target': 'BehaviorAttribute'}, {'predicate': 'subClassOf', 'target': 'Amount'}]	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.5	0.0	2	0	1	1
HippocampusStratumRadiatumThickness	hippocampus stratum radiatum thickness	The thickness of a hippocampus stratum radiatum.		[{'predicate': 'subClassOf', 'target': 'HippocampusStratumRadiatumSize'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Thickness'}, {'predicate': 'InheresIn', 'target': 'HippocampusStratumRadiatum'}]	OBA:2060015	[{'predicate': 'InheresIn', 'target': 'HippocampusStratumRadiatum'}, {'predicate': 'subClassOf', 'target': 'Thickness'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1
SerumAlpha1AntitrypsinAmount	serum alpha-1-antitrypsin amount	The amount of a alpha-1-antitrypsin when measured in blood serum.		[{'predicate': 'subClassOf', 'target': 'SerumNonAlbuminProteinAmount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': '_:riog00242792'}]	OBA:2050075	[{'predicate': 'subClassOf', 'target': 'ProteinAmount'}, {'predicate': 'subClassOf', 'target': 'HematopoieticSystemQuality'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	1
AmountOfInsulinInBlood	amount of insulin in blood	The amount of a insulin when measured in blood.		[{'predicate': 'subClassOf', 'target': 'NitrogenMolecularEntityAmount'}, {'predicate': 'subClassOf', 'target': 'BloodHormoneAmount'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Amount'}, {'predicate': 'InheresIn', 'target': '_:riog00243872'}]	OBA:2060174	[{'predicate': 'subClassOf', 'target': 'BloodProteinAmount'}]	0.0	0.0	0.0	0.0	0.0	0	0	1	2
CraniumShape	cranium shape	The shape of a cranium.		[{'predicate': 'InheresIn', 'target': 'Cranium'}, {'predicate': 'subClassOf', 'target': 'CraniumMorphology'}, {'predicate': 'subClassOf', 'target': 'Shape'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Shape'}, {'predicate': 'InheresIn', 'target': 'Cranium'}]	OBA:2060164	[{'predicate': 'InheresIn', 'target': 'Cranium'}, {'predicate': 'subClassOf', 'target': 'CraniumMorphologyTrait'}, {'predicate': 'subClassOf', 'target': 'Shape'}]	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.5	0.0	2	0	1	1
