# model_name: gpt-4
# embedding_model_name: 'openai:'
# generate_background: true
# task_started: '2023-09-01 21:51:00.596991'
# task_finished: null
# executed_on: 'Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT
#   2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64'
# agent: dae
# extractor: BasicExtractor
# method: null
# source_db_path: db
# target_db_path: db
# source_collection: ont_uberon
# additional_collections: null
# num_training: null
# num_testing: 40
# num_validation: 0
# stratified_collection:
#   source: null
#   training_set: null
#   testing_set: null
#   validation_set: null
#   training_set_collection: ont_uberon_training
#   testing_set_collection: ont_uberon_testing
#   validation_set_collection: null
# fields_to_mask:
# - id
# - original_id
# fields_to_predict:
# - definition
# report_path: null
# working_directory: results
# results: null
masked_id	feature_label	expected_definition	feature_aliases	feature_relationships	feature_logical_definition	masked_original_id	predicted_definition	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives
MucosaOfLobularBronchiole	mucosa of lobular bronchiole	A mucosa that is part of a lobular bronchiole.		[{'predicate': 'PartOf', 'target': 'LobularBronchiole'}, {'predicate': 'subClassOf', 'target': 'MucosaOfBronchiole'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Mucosa'}, {'predicate': 'PartOf', 'target': 'LobularBronchiole'}]	UBERON:8600002	A mucosa that is part of a lobular bronchiole.	1.0	1.0	1.0	1.0	0.0	1	0	0	0
Calf	calf	The posterior aspect of the lower extremity that extends from the knee to the foot.		[{'predicate': 'PartOf', 'target': 'HindlimbZeugopod'}, {'predicate': 'subClassOf', 'target': 'AnatomicalStructure_UBERON:0000061'}]		UBERON:8480048	A calf is an anatomical structure, which is a specific part of the zoological classification known as the Hindlimb Zeugopod. In terms of hierarchical relationships, a calf is a subclass of the anatomical structure UBERON:0000061. Customer-bound of a hindlimb zeugopod, it is a lower component of a rear leg in animals or the back of a lower leg in humans, playing a vital role in locomotion and balance. Scientifically catalogued under the entity UBERON:0000061, it suggests a comprehensive association with various structures, organs, and systems in the body. The precise positioning, structure, and function of the calf may vary across different organisms and species. Overall, it is a significant anatomical structure with a vital role on mobility.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
ThoracolumbarJunction	thoracolumbar junction	Area of transition between the posterior curvature of the thoracic spine and the anterior curvature of the lumbar spine.		[{'predicate': 'PartOf', 'target': 'TrunkRegionOfVertebralColumn'}, {'predicate': 'subClassOf', 'target': 'OrganPart'}]		UBERON:8480051	The specific part of the vertebral column where the thoracic spine transitions into the lumbar spine. It plays a key role in connecting the upper and lower portions of the torso and is part of the skeletal system.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
SkinOfUmbilicalArea	skin of umbilical area	A zone of skin that is part of the umbilicus and the periumbilical region.		[{'predicate': 'PartOf', 'target': 'Abdomen'}, {'predicate': 'subClassOf', 'target': 'SkinOfAbdomen'}]		UBERON:8480053	A specific part of the abdomen skin that surrounds the umbilical region.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
RightSupraclavicularLymphNode	right supraclavicular lymph node	Supraclavicular lymph node located on the right side of a entire appendicular skeleton. The right supraclavicular lymph node drains the breast, lung and upper esophagus into the right lymphatic duct.		[{'predicate': 'subClassOf', 'target': 'SupraclavicularLymphNode'}]		UBERON:8480057	A specific category of lymph node located in the supraclavicular region of the body, specifically on the right side.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
VisceralMuscleTissue	visceral muscle tissue	A muscle tissue that is associated with soft internal organs (viscera).		[{'predicate': 'ComposedPrimarilyOf', 'target': 'VisceralMuscleCell'}, {'predicate': 'subClassOf', 'target': 'MuscleTissue'}]		UBERON:8600004	A type of muscle tissue that primarily consists of visceral muscle cells.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
SkinOfThoracolumbarJunction	skin of thoracolumbar junction	A zone of skin that is part of the thoracolumbar junction.		[{'predicate': 'PartOf', 'target': 'ThoracolumbarJunction'}, {'predicate': 'subClassOf', 'target': 'SkinOfBack'}]		UBERON:8480052	A skin of back that is part of a thoracolumbar junction.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
SubmucosalGlandAcinus	submucosal gland acinus	A spherical or tubular structure in a submucosal gland that produces and secretes mucus and other substances into the ducts leading to the surface epithelium.		[{'predicate': 'PartOf', 'target': 'SubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'MucousAcinus'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'GlandularAcinus'}, {'predicate': 'PartOf', 'target': 'SubmucosalGland'}]	UBERON:8600012	A glandular acinus that is part of a submucosal gland.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
TrachealSubmucosalGlandCiliatedDuct	tracheal submucosal gland ciliated duct	A ciliated duct part of a tracheal submucosal gland.		[{'predicate': 'PartOf', 'target': 'TracheaGland'}, {'predicate': 'subClassOf', 'target': 'EndodermDerivedStructure'}, {'predicate': 'subClassOf', 'target': 'SubmucosalGlandCiliatedDuct'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'SubmucosalGlandCiliatedDuct'}, {'predicate': 'PartOf', 'target': 'TracheaGland'}]	UBERON:8600011	A ciliated duct of a submucosal gland that is part of a trachea gland.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
EpitheliumOfLobularBronchiole	epithelium of lobular bronchiole	An epithelium of the lobular bronchiole.		[{'predicate': 'PartOf', 'target': 'LobularBronchiole'}, {'predicate': 'subClassOf', 'target': 'EpitheliumOfBronchiole'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Epithelium'}, {'predicate': 'PartOf', 'target': 'LobularBronchiole'}]	UBERON:8600001	An epithelium that is part of a lobular bronchiole. This is a subclass of Epithelium of Bronchiole.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
SubmucosalGlandCiliatedDuct	submucosal gland ciliated duct	A ciliated tubular structure in a submucosal gland connecting the submucosal gland collecting duct with the surface epithelium.		[{'predicate': 'PartOf', 'target': 'SubmucosalGland'}, {'predicate': 'HasPart', 'target': 'CiliatedEpithelialCell'}, {'predicate': 'subClassOf', 'target': 'Duct'}]		UBERON:8600014	A duct that is part of a submucosal gland and has a ciliated epithelial cell.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
PerigastricLymphNode	perigastric lymph node	Lymph node located in the perigastric region.		[{'predicate': 'subClassOf', 'target': 'AbdominalLymphNode'}]		UBERON:8480059	A lymph node that is part of the lymphatic system and is located in the perigastric region around the stomach.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
ParallelFiber	parallel fiber	A parallel fiber results from the axon of a cerebellar granule cell ascending through the molecular layer where it synapses on the dendritic branches of Purkinje cells and stellate cells.		[{'predicate': 'PartOf', 'target': 'Cerebellum'}, {'predicate': 'Overlaps', 'target': 'CerebellarGranuleCell'}, {'predicate': 'subClassOf', 'target': 'NerveFiber'}, {'predicate': 'subClassOf', 'target': 'CentralNervousSystemCellPartCluster'}]		UBERON:0700019	Parallel fiber is a subclass of nerve fiber and central nervous system cell part cluster, part of cerebellum, and overlaps with cerebellar granule cell.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
SubcarinalLymphNode	subcarinal lymph node	Superior mediastinal lymph node located in the thoracic cavity between the lungs. It is bordered by the carina of the trachea, the lower lobe bronchus on the left and the intermediate bronchus on the right.		[{'predicate': 'subClassOf', 'target': 'SuperiorMediastinalLymphNode'}]		UBERON:8480055	A subcarinal lymph node is a specific type of lymph node that is classified under Superior Mediastinal Lymph Nodes. Located beneath the carina of the trachea, it plays a crucial role in the immune system, including filtering harmful substances and producing various types of white blood cells.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
DorsalIris	dorsal iris	The dorsal part of the iris. In urodeles (newts and salamanders) the dorsal iris is involved in lens regeneration in a process named Wolffian lens regeneration.		[{'predicate': 'PartOf', 'target': 'Iris'}, {'predicate': 'Overlaps', 'target': 'IrisEpithelium'}, {'predicate': 'subClassOf', 'target': 'OrganPart'}, {'predicate': 'subClassOf', 'target': 'EctodermDerivedStructure'}]		UBERON:8480063	A part of the iris that overlaps with the iris epithelium, classified as an organ part and derived from the ectoderm.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
FemoralHeadCartilage	femoral head cartilage	A hyaline articular cartilage that covers the head of femur. Provides cushioning, softness and low friction for the hip joint.		[{'predicate': 'PartOf', 'target': 'HeadOfFemur'}, {'predicate': 'subClassOf', 'target': 'UpperLegConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'PelvicAppendageCartilageTissue'}, {'predicate': 'subClassOf', 'target': 'ArticularCartilageOfJoint'}, {'predicate': 'subClassOf', 'target': 'LongBoneCartilageElement'}]		UBERON:8480062	A subtype of cartilage tissue that forms part of the head of the femur, playing a crucial role in facilitating smooth movement and load distribution in joints.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
VirchowSLymphNode	Virchow's lymph node	Lymph node that is the most proximal of the left supraclavicular lymph nodes. It receives afferent lymphatic drainage from the left head, neck, chest, abdomen, pelvis, and bilateral lower extremities, and drains into the jugulo-subclavian venous junction via the thoracic duct.		[{'predicate': 'subClassOf', 'target': 'LeftSupraclavicularLymphNode'}]		UBERON:8480058	A specific type of left supraclavicular lymph node, also known as Virchow's lymph node.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
SmoothMuscleTissueOfLobularBronchiole	smooth muscle tissue of lobular bronchiole	A smooth muscle tissue that is part of a lobular bronchiole.		[{'predicate': 'PartOf', 'target': 'LobularBronchiole'}, {'predicate': 'subClassOf', 'target': 'SmoothMuscleTissueOfBronchiole'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'SmoothMuscleTissue'}, {'predicate': 'PartOf', 'target': 'LobularBronchiole'}]	UBERON:8600003	Smooth muscle tissue that is part of a lobular bronchiole [Automatically generated definition].	0.0	0.0	0.0	0.0	0.0	0	0	1	1
MucosaOfRumen	mucosa of rumen	The mucosa of rumen is composed of a keratinised stratified squamous epithelium, is rich in mucopolysaccharides and is characterized by the presence of parakeratotis.		[{'predicate': 'PartOf', 'target': 'Rumen'}, {'predicate': 'subClassOf', 'target': 'MucosaOfStomach'}]		UBERON:8480046	A mucosa that is part of a rumen [Automatically generated definition].	0.0	0.0	0.0	0.0	0.0	0	0	1	1
BronchopulmonarySegment	bronchopulmonary segment	A discrete anatomical unit of the lung that is composed of a segmental bronchus and the lung tissue supplied by that bronchus. A bronchopulmonary segment exhibits a pyramidal shape, with its apex pointing towards the center of the lung and its base toward the pleural surface.		[{'predicate': 'PartOf', 'target': 'LobeOfLung'}, {'predicate': 'ContributesToMorphologyOf', 'target': 'LobeOfLung'}, {'predicate': 'subClassOf', 'target': 'OrganSubunit'}, {'predicate': 'subClassOf', 'target': 'EndodermDerivedStructure'}]		UBERON:8600017	A functionally independent subdivision of a lobe of the lung, originating from the endoderm during embryonic development, that contributes to the morphology of the lobe of the lung.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
InterscapularRegion	interscapular region	The region in the upper part of the back between the shoulder blades.		[{'predicate': 'PartOf', 'target': 'Dorsum'}, {'predicate': 'subClassOf', 'target': 'OrganismSubdivision'}]		UBERON:8480066	A specific section of the dorsum, situated between the shoulder blades or scapulas. Reflects the hierarchical nature of the organism's body, serving as a specific localized area within the body's larger segments or parts, and plays a significant role in certain medical examinations and treatments due to its proximity to different muscles, bones, and organs like the lungs and the heart.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
LobularBronchiole	lobular bronchiole	A conductive airway that branches into terminal bronchioles.		[{'predicate': 'subClassOf', 'target': 'Bronchiole'}]		UBERON:8600000	A pivotal part of the respiratory system, specifically a subclass of bronchioles. They mark the end of the conducting airways, enabling efficient airflow distribution into the respiratory bronchioles and then the alveoli for gas exchange.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
RetroauricularRegion	retroauricular region	The retroauricular region is the area located behind the auricle of the outer ear.		[{'predicate': 'PartOf', 'target': 'Head'}, {'predicate': 'subClassOf', 'target': 'AnatomicalStructure_UBERON:0000061'}]		UBERON:8480047	A region that is part of a head and is a subclass of AnatomicalStructure_UBERON:0000061 [Automatically generated definition].	0.0	0.0	0.0	0.0	0.0	0	0	1	1
LeftSupraclavicularLymphNode	left supraclavicular lymph node	Supraclavicular lymph node located on the left side of a entire appendicular skeleton. The left supraclavicular lymph node drains the kidney, cervix, testis, and pancreas into the thoracic duct.		[{'predicate': 'subClassOf', 'target': 'SupraclavicularLymphNode'}]		UBERON:8480056	A specific type of supraclavicular lymph node that is located on the left side of the body, just above the clavicle or collarbone, and functions as part of the body's immune system.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
SkinOfCalf	skin of calf	Skin of the back of the lower leg.		[{'predicate': 'PartOf', 'target': 'Calf'}, {'predicate': 'subClassOf', 'target': 'LowerLegSkin'}]		UBERON:8480050	Specific portion of an animal's or human's body - specifically the young of many large mammals or the lower back part of a human's leg between the ankle and knee. It shares common features with the skin found on the lower part of the leg, but it is distinguished due to certain attributes specific to its location and function.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
BronchialSubmucosalGlandCiliatedDuct	bronchial submucosal gland ciliated duct	A ciliated duct part of a bronchial submucosal gland.		[{'predicate': 'PartOf', 'target': 'BronchusSubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'EndodermDerivedStructure'}, {'predicate': 'subClassOf', 'target': 'SubmucosalGlandCiliatedDuct'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'SubmucosalGlandCiliatedDuct'}, {'predicate': 'PartOf', 'target': 'BronchusSubmucosalGland'}]	UBERON:8600010	A ciliated duct of the bronchus submucosal gland that is part of the endodermal structure.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
VisceralSmoothMuscleTissue	visceral smooth muscle tissue	A smooth muscle tissue that is associated with soft internal organs (viscera).		[{'predicate': 'subClassOf', 'target': 'SmoothMuscleTissue'}, {'predicate': 'subClassOf', 'target': 'VisceralMuscleTissue'}]		UBERON:8600005	A specific type of muscle tissue that forms the makeup of numerous internal organs in the body. This tissue type is characterized by its lack of ‘striations’ or stripe-like patterns, a feature that hides its individual fibers from being seen. It's found within the walls of organs and structures such as the esophagus, stomach, intestines, bronchi, uterus, urethra, and blood vessels. Its primary function is to facilitate involuntary bodily functions, such as the transportation of food through the digestive tract or the regulation of blood flow through the blood vessels.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
LabialGland	labial gland	The labial gland is one of the minor salivary glands, located mainly under the mucosal epithelium of the upper and lower lip and within the orbicularis oris muscle fibers. The labial gland secrete mucous and serous substances to maintain oral health. In particular, the inferior labial gland not only promotes moisturization in the oral cavity but also secretes substances with antibacterial effects.		[{'predicate': 'subClassOf', 'target': 'MinorSalivaryGland'}]		UBERON:8480065	A specific type of minor salivary gland that is located in the lips and functions to produce saliva, aiding in digestion, protecting against tooth decay, and keeping the mouth and digestive system moist.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
IleocecalLymphNode	ileocecal lymph node	Mesenteric lymph node embedded in the ileocecal fold at both sides of the concavity of the cecum. It drains the terminal ileum.		[{'predicate': 'subClassOf', 'target': 'MesentericLymphNode'}]		UBERON:8480054	A specialized type of lymph node that is categorized as a subclass of Mesenteric Lymph Node, typically located near the ileocecal valve, at the junction of the small and large intestine.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
FrontHindlimbZeugopod	front hindlimb zeugopod	The frontal aspect of the lower extremity that extends from the knee to the foot.		[{'predicate': 'PartOf', 'target': 'HindlimbZeugopod'}, {'predicate': 'subClassOf', 'target': 'AnatomicalStructure_UBERON:0000061'}]		UBERON:8480049	A bone or structure that is located at the front of the hindlimb zeugopod.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
