# model_name: nous-hermes-13b
# embedding_model_name: 'openai:'
# generate_background: false
# task_started: '2023-08-30 07:25:12.607668'
# task_finished: null
# executed_on: 'Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT
#   2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64'
# agent: dae
# extractor: BasicExtractor
# method: null
# source_db_path: db
# target_db_path: db
# source_collection: ont_cl
# num_training: null
# num_testing: 50
# num_validation: 0
# stratified_collection:
#   source: null
#   training_set: null
#   testing_set: null
#   validation_set: null
#   training_set_collection: ont_cl_training
#   testing_set_collection: ont_cl_testing
#   validation_set_collection: null
# fields_to_mask:
# - id
# - original_id
# fields_to_predict:
# - definition
# report_path: null
# working_directory: results
# results: null
masked_id	feature_label	expected_definition	feature_aliases	feature_relationships	feature_logical_definition	masked_original_id	predicted_definition	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives
DiffuseBipolar6Cell	diffuse bipolar 6 cell	An ON diffuse bipolar cell that has a large dendritic field and large axon terminals, which show little or no overlap. This cell predominantly connects to narrow thorny ganglion cells.		[{'predicate': 'subClassOf', 'target': 'ONBipolarCell'}]		CL:4033032	A type of retinal bipolar neuron that is sensitive to light and has connections with photoreceptor cells.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
LungInterstitialMacrophage	lung interstitial macrophage	A macrophage that is part of the lung connective tissue (pulmonary interstitium). This cell performs tissue remodeling and contributes to barrier immunity through antigen presentation.		[{'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'TissueResidentMacrophage'}, {'predicate': 'subClassOf', 'target': 'ConnectiveTissueCell'}, {'predicate': 'subClassOf', 'target': 'LungMacrophage'}]		CL:4033043	A macrophage that is part of the connective tissue in a lung.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
CCL3PositiveAlveolarMacrophage	CCL3-positive alveolar macrophage	An alveolar macrophage that expresses CCL3.		[{'predicate': 'Expresses', 'target': 'CCMotifChemokine3'}, {'predicate': 'subClassOf', 'target': 'AlveolarMacrophage'}]		CL:4033041	An alveolar macrophage that expresses CCL3 chemokine.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
GlialRestrictedTripotentialPrecursorCell	glial restricted tripotential precursor cell	A glial precursor cell that generates oligodendrocytes and type-1 and type-2 astrocytes. It has been shown in some mammals that this cell type may express A2B5, nestin, FGFR-1, FGFR-2, FGFR-3, PLP, and DM-20 antigens. Unlike oligodendrocyte precursor cell, it does not initially express PDGFR-alpha and can differentiate into both type-1 and type-2 astrocytes.		[{'predicate': 'subClassOf', 'target': 'NeuronAssociatedCell_sensuVertebrata_'}, {'predicate': 'subClassOf', 'target': 'ProgenitorCell'}]		CL:4040000	A type of glial cell that can differentiate into neurons, astrocytes and oligodendrocytes.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
LungResidentMemoryCD8Positive_alphaBetaTCell	lung resident memory CD8-positive, alpha-beta T cell	An alpha-beta CD8 T cell that resides in the lung.		[{'predicate': 'PartOf', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'CD8Positive_alphaBetaMemoryTCell'}]		CL:4033039	A lung resident memory CD8-positive, alpha-beta T cell that is part of the lung.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
MucusSecretingCellOfBronchusSubmucosalGland	mucus secreting cell of bronchus submucosal gland	A mucus secreting cell of a submucosal gland of the bronchus.		[{'predicate': 'PartOf', 'target': 'BronchusSubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'BronchialEpithelialCell'}, {'predicate': 'subClassOf', 'target': 'MucusSecretingCellOfTracheobronchialTreeSubmucosalGland'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'MucusSecretingCell'}, {'predicate': 'PartOf', 'target': 'BronchusSubmucosalGland'}]	CL:4033022	A mucus secreting cell located in a bronchus submucosal gland.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
CatecholaminergicNeuron	catecholaminergic neuron	A neuron that releases catecholamine as a neurotransmitter.		[{'predicate': 'CapableOf', 'target': 'CatecholamineSecretion_neurotransmission'}, {'predicate': 'subClassOf', 'target': 'SecretoryCell'}, {'predicate': 'subClassOf', 'target': 'Neuron'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Neuron'}, {'predicate': 'CapableOf', 'target': 'CatecholamineSecretion_neurotransmission'}]	CL:4033050	A neuron that uses catecholamines as a vesicular neurotransmitter.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
DiffuseBipolar4Cell	diffuse bipolar 4 cell	An ON diffuse bipolar cell that predominantly connects to ON parasol cells and lateral amacrine cells.		[{'predicate': 'subClassOf', 'target': 'ONBipolarCell'}]		CL:4033031	A type of retinal bipolar neuron that is activated by light and has connections with photoreceptor cells.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
GlandularEndometrialCiliatedEpithelialCell	glandular endometrial ciliated epithelial cell	A ciliated cell of the endometrial glandular epithelium.		[{'predicate': 'PartOf', 'target': 'EndometriumGlandularEpithelium'}, {'predicate': 'subClassOf', 'target': 'EndometrialCiliatedEpithelialCell'}]		CL:4030042	A glandular epithelial cell of the endometrium that has cilia.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
DeuterosomalCell	deuterosomal cell	An epithelial cell part of respiratory tract epithelium that is a precursor of a multi-ciliated cell. This cell actively amplifies centrioles, a required step for multiciliogenesis.		[{'predicate': 'PartOf', 'target': 'RespiratoryTractEpithelium'}, {'predicate': 'subClassOf', 'target': 'RespiratoryEpithelialCell'}]		CL:4033044	An epithelial cell that is part of the respiratory tract [Automatically generated definition].	0.0	0.0	0.0	0.0	0.0	0	0	1	1
LungMegakaryocyte	lung megakaryocyte	A megakaryocyte that is resident in the lung connective tissue.		[{'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'Megakaryocyte'}, {'predicate': 'subClassOf', 'target': 'ConnectiveTissueCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Megakaryocyte'}, {'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}]	CL:4033018	Megakaryocytes in the lung connective tissue.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
TasteReceptorCellOfTongue	taste receptor cell of tongue	A taste receptor cell that is part of a taste bud of a tongue.		[{'predicate': 'PartOf', 'target': 'TongueTasteBud'}, {'predicate': 'subClassOf', 'target': 'TasteReceptorCell'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfAlimentaryCanal'}, {'predicate': 'subClassOf', 'target': 'NeuralCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'TasteReceptorCell'}, {'predicate': 'PartOf', 'target': 'TongueTasteBud'}]	CL:4033049	A cell that is part of a taste bud on the tongue and detects chemical signals from food to initiate the sense of taste.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
MatrixD2MediumSpinyNeuron	matrix D2 medium spiny neuron	A DRD2-expressing medium spiny neuron that is part of a matrix compartment of dorsal striatum.		[{'predicate': 'subClassOf', 'target': 'IndirectPathwayMediumSpinyNeuron'}]		CL:4030047	A type of indirect pathway medium spiny neuron that expresses dopamine D2 receptors.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
OFFxCell	OFFx cell	An OFF bipolar cell that is fovea-specific and expresses FEZF1, NXPH1 and NXPH2.		[{'predicate': 'PartOf', 'target': 'FoveaCentralis'}, {'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033036	A type of bipolar cell in the retina that is sensitive to light and located near the ganglion cells.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
SecondaryCrestMyofibroblast	secondary crest myofibroblast	A myofibroblast that is part of an alveoli during alveolarization. The contractile force of this cell elongates the secondary crest, while producing a framework of elastin and tenascin. During the maturation of the septa, secondary crest myofibroblasts, together with matrix fibroblasts, secrete metalloproteinases and other ECM‐remodeling proteins to thin the septal tip ECM. The secondary crest myofibroblast continues producing elastin, eventually undergoing apoptosis during adulthood.		[{'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}, {'predicate': 'ParticipatesIn', 'target': 'LungAlveolusDevelopment'}, {'predicate': 'subClassOf', 'target': 'MyofibroblastCell'}]		CL:4033016	A myofibroblast cell that is part of the secondary crest during lung development and participates in alveoli formation.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
DiffuseBipolar2Cell	diffuse bipolar 2 cell	An OFF diffuse bipolar cell that predominantly connects to ON parasol cells and lateral amacrine cells. This cell contains a large number of synaptic ribbons and a small axon arbor area.		[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033028	A type of retinal bipolar neuron found in the outer plexiform layer and having connections with photoreceptor cells.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
UmbrellaCellOfUrothelium	umbrella cell of urothelium	A urothelial cell that is terminally differentiated and part of the urothelial apical surface that forms the high-resistance barrier of urothelium. Umbrella cells have been described as the largest of urothelial cell types, highly polarized, and, in some species, multinucleated. In the relaxed state, these cells form a dome-shaped structure at the apical pole and can also cover multiple underlying intermediate cells, leading to the name umbrella cells. In contrast, these cells flatten when the bladder is filled.		[{'predicate': 'subClassOf', 'target': 'UrothelialCell'}]		CL:4030056	An umbrella cell is a type of epithelial cell that is part of the urinary bladder urothelium. These cells are located in the submucosa and are larger than other urothelial cells, giving them an umbrella-like appearance under a microscope.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
NucleusAccumbensShellAndOlfactoryTubercleD2MediumSpinyNeuron	nucleus accumbens shell and olfactory tubercle D2 medium spiny neuron	A DRD2-expressing medium spiny neuron that is part of a nucleus accumbens shell or olfactory tubercle.		[{'predicate': 'HasSomaLocation', 'target': 'VentralStriatum'}, {'predicate': 'Expresses', 'target': 'D2_dopamineReceptor'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}]		CL:4030052	A medium spiny neuron that expresses dopamine type 2 receptors and projects to the external globus pallidus. It is located in the nucleus accumbens shell, which is part of the ventral striatum.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
RespiratorySuprabasalCell	respiratory suprabasal cell	A respiratory epithelial cell with topographic nuclear position in between the basal and luminal cell of the airway epithelium. This non-basal, intermediate cell has limited proliferative capacity, ultrastructural features of basal cells and no defined features of the typically differentiated cellular phenotypes.		[{'predicate': 'PartOf', 'target': 'RespiratoryTractEpithelium'}, {'predicate': 'DevelopsFrom', 'target': 'RespiratoryBasalCell'}, {'predicate': 'subClassOf', 'target': 'RespiratoryEpithelialCell'}, {'predicate': 'subClassOf', 'target': 'ProgenitorCell'}]		CL:4033048	A respiratory suprabasal cell found in the epithelium of the respiratory tract.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
EnteroglialCell	enteroglial cell	Glial cell that provides support to the enteric nervous system. It is involved in enteric neurotransmission, in maintaining the integrity of the mucosal barrier of the gut and serves as a link between the nervous and immune systems of the gut. In enteric nerve strands, glial processes ensheath multiaxonal bundles which distinguishes enteric glia from all other peripheral glia. Ultrastructurally, the most conspicuous trait of an enteroglial cell is the presence of 10 nm filaments, which criss-cross the cell body, form axial bundles in the processes and appear to firmly anchor the cells to the ganglionic surfaces. Similar to astrocytes, their main constituent is glial fibrillary acidic protein (GFAP).		[{'predicate': 'PartOf', 'target': 'EntericNervousSystem'}, {'predicate': 'Expresses', 'target': 'GlialFibrillaryAcidicProtein'}, {'predicate': 'subClassOf', 'target': 'GlialCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'GlialCell'}, {'predicate': 'PartOf', 'target': 'EntericNervousSystem'}]	CL:4040002	.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
LungResidentMemoryCD8Positive_CD103Positive_alphaBetaTCell	lung resident memory CD8-positive, CD103-positive, alpha-beta T cell	A lung resident memory CD8-positive, alpha-beta T cell that is CD103-positive.		[{'predicate': 'HasPlasmaMembranePart', 'target': 'IntegrinAlphaE'}, {'predicate': 'subClassOf', 'target': 'LungResidentMemoryCD8Positive_alphaBetaTCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'LungResidentMemoryCD8Positive_alphaBetaTCell'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'IntegrinAlphaE'}]	CL:4033040	A lung resident memory CD8-positive, alpha-beta T cell that has the phenotype of being CD103-positive and expressing IntegrinAlphaE on its plasma membrane.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
RespiratoryCiliatedCell	respiratory ciliated cell	A ciliated cell of the respiratory system. Ciliated cells are present in airway epithelium.		[{'predicate': 'PartOf', 'target': 'RespiratoryTractEpithelium'}, {'predicate': 'subClassOf', 'target': 'CiliatedCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'CiliatedCell'}, {'predicate': 'PartOf', 'target': 'RespiratoryTractEpithelium'}]	CL:4030034	A respiratory tract epithelial cell that bears vibratile cilia on the free surface.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.		[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038	A proximal tubular epithelial cell that is CD24-positive, CD133-positive and vimentin-positive.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
DiffuseBipolar3bCell	diffuse bipolar 3b cell	An OFF calbindin-negative bipolar cell that has a large dendritic field and stratifies narrowly close to the middle of the inner plexiform layer. Its axon terminal is characterized by regularly branching and varicose processes resembling beads on a string. Most of DB3b contacts with cones are non-triad-associated.		[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033030	A type of diffuse bipolar cell that is part of the retina's ON and OFF pathways.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
EndometrialCiliatedEpithelialCell	endometrial ciliated epithelial cell	A ciliated cell of the endometrial epithelium. The cilia of this cell type help move mucus from glandular tissue of the endometrium.		[{'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}, {'predicate': 'subClassOf', 'target': 'CiliatedEpithelialCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'CiliatedCell'}, {'predicate': 'rdfs:subClassOf', 'target': 'EpithelialCell'}, {'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}]	CL:4030040	An epithelial cell of the endometrium that has cilia.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
FlatMidgetBipolarCell	flat midget bipolar cell	An OFF bipolar cell with a small dendritic tree that provides most of the triad-associated basal (flat) contacts at cone pedicles.		[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033033	A type of ON and OFF bipolar cells that have a small soma, short dendrites, and axons with myelinated segments.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
MatrixD1MediumSpinyNeuron	matrix D1 medium spiny neuron	A DRD1-expressing medium spiny neuron that is part of a matrix compartment of dorsal striatum.		[{'predicate': 'subClassOf', 'target': 'DirectPathwayMediumSpinyNeuron'}]		CL:4030043	A direct pathway medium spiny neuron that expresses dopamine type 1 receptors and projects to the globus pallidus internus or the substantia nigra pars reticulata.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
LungResidentMemoryCD4Positive_alphaBetaTCell	lung resident memory CD4-positive, alpha-beta T cell	An alpha-beta CD4 T cell that resides in the lung.		[{'predicate': 'PartOf', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'CD4Positive_alphaBetaMemoryTCell'}]		CL:4033038	A lung resident memory CD4-positive, alpha-beta T cell that is differentiated into a memory T cell.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
BronchiolarSmoothMuscleCell	bronchiolar smooth muscle cell	A smooth muscle cell that is part of a bronchiole.		[{'predicate': 'PartOf', 'target': 'SmoothMuscleTissueOfBronchiole'}, {'predicate': 'subClassOf', 'target': 'TracheobronchialSmoothMuscleCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'SmoothMuscleCell'}, {'predicate': 'PartOf', 'target': 'Bronchiole'}]	CL:4033017	A smooth muscle cell that is part of a bronchiole.	1.0	1.0	1.0	1.0	0.0	1	0	0	0
MucusSecretingCellOfTracheobronchialTreeSubmucosalGland	mucus secreting cell of tracheobronchial tree submucosal gland	A mucus secreting cell of a submucosal gland of the tracheobronchial tree.		[{'predicate': 'PartOf', 'target': 'AirwaySubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'ExocrineCell'}, {'predicate': 'subClassOf', 'target': 'MucusSecretingCell'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfTracheobronchialTree'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'MucusSecretingCell'}, {'predicate': 'PartOf', 'target': 'TracheobronchialTree'}, {'predicate': 'PartOf', 'target': 'AirwaySubmucosalGland'}]	CL:4033037	A mucus secreting cell that is part of a tracheobronchial submucosal gland.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
StriosomalD2MediumSpinyNeuron	striosomal D2 medium spiny neuron	A DRD2-expressing medium spiny neuron that is part of a striosome of dorsal striatum.		[{'predicate': 'subClassOf', 'target': 'IndirectPathwayMediumSpinyNeuron'}]		CL:4030049	A type of indirect pathway medium spiny neuron located in the striatum that expresses dopamine D2 receptors.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
IslandOfCallejaGranuleCell	Island of Calleja granule cell	A DRD1-expressing, medium spiny neuron-like granule cell that is part of an Island of Calleja.		[{'predicate': 'Expresses', 'target': 'D1A_dopamineReceptor'}, {'predicate': 'subClassOf', 'target': 'GranuleCell'}, {'predicate': 'subClassOf', 'target': 'StriatumNeuron'}]		CL:4030053	One of the seven small groups of granule cells in the polymorph layer of the olfactory tubercle and one large group, the insula magna, which lies along the border between septum, nucleus accumbens and nucleus of the diagonal band.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
RetinalAstrocyte	retinal astrocyte	A star-shaped glial cell that is part of some retina. This cell links neurons to blood vessels and may provide structural and physiological support to optic nerve head axons.		[{'predicate': 'PartOf', 'target': 'Retina'}, {'predicate': 'subClassOf', 'target': 'Astrocyte'}, {'predicate': 'subClassOf', 'target': 'RetinalCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Astrocyte'}, {'predicate': 'PartOf', 'target': 'Retina'}]	CL:4033015	A retinal astrocyte.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
IntermediateCellOfUrothelium	intermediate cell of urothelium	A urothelial cell that is part of the regenerative layer(s) of cells directly superficial to basal cells in urothelium. The layer of intermediate cells in the urothelium ranges from one to several layers thick depending on the species with intermediate cells attached to adjacent cell layers and one another via desmosomes.		[{'predicate': 'subClassOf', 'target': 'UrothelialCell'}]		CL:4030055	An intermediate cell that is part of the urothelium.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
LungPerichondrialFibroblast	lung perichondrial fibroblast	A perichondrial fibroblast that is part of the lung.		[{'predicate': 'subClassOf', 'target': 'FibroblastOfLung'}, {'predicate': 'subClassOf', 'target': 'PerichondrialFibroblast'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'PerichondrialFibroblast'}, {'predicate': 'PartOf', 'target': 'Lung'}]	CL:4033026	A perichondrial fibroblast that is part of lung.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
DiffuseBipolar1Cell	diffuse bipolar 1 cell	An OFF diffuse bipolar cell that makes synaptic contact with both L/M and S-cone photoreceptors and only minimal contact with rod photoreceptors.		[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033027	A type of retinal bipolar neuron found in the outer plexiform layer that depolarizes during a light to dark transition.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
ChorionicGirdleCell	chorionic girdle cell	A horse-specific, highly invasive trophoblast cell that invades the endometrium where it forms endometrial cups.		[{'predicate': 'subClassOf', 'target': 'ChorionicTrophoblastCell'}]		CL:4040001	A type of trophoblast cell that is derived from the chorion and forms part of the placental bed.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
FetalPreTypeIIPneumocyte	fetal pre-type II pneumocyte	Precursor of type II pneumocyte. These cells do not have lamellar bodies, which are a marker of type II pneumocyte maturity.		[{'predicate': 'subClassOf', 'target': 'Pneumocyte'}]		CL:4040003	A type I pneumocyte that is a precursor to the mature type II pneumocyte.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
LateSpermatid	late spermatid	A spermatid in a late stage of maturation that has an elongated morphology and is transcriptionally inert when the acrosome is fully developed.		[{'predicate': 'PartOf', 'target': 'MaleReproductiveSystem'}, {'predicate': 'DevelopsFrom', 'target': 'EarlySpermatid'}, {'predicate': 'CapableOf', 'target': 'SpermatidDevelopment'}, {'predicate': 'subClassOf', 'target': 'Spermatid'}]		CL:4030037	A late stage of sperm development, characterized by the formation of a structure called the acrosome.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
DentalPulpStemCell	dental pulp stem cell	A dental pulp cell that possesses stem-cell-like qualities, including self-renewal capability and multi-lineage differentiation.		[{'predicate': 'subClassOf', 'target': 'StemCell'}, {'predicate': 'subClassOf', 'target': 'DentalPulpCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'StemCell'}, {'predicate': 'PartOf', 'target': 'DentalPulp'}]	CL:4030035	A stem cell that is part of dental pulp.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
