# model_name: gpt-3.5-turbo
# embedding_model_name: 'openai:'
# generate_background: true
# task_started: '2023-08-30 11:59:19.995447'
# task_finished: null
# executed_on: 'Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT
#   2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64'
# agent: dae
# extractor: BasicExtractor
# method: null
# source_db_path: db
# target_db_path: db
# source_collection: ont_mondo
# num_training: null
# num_testing: 50
# num_validation: 0
# stratified_collection:
#   source: null
#   training_set: null
#   testing_set: null
#   validation_set: null
#   training_set_collection: ont_mondo_training
#   testing_set_collection: ont_mondo_testing
#   validation_set_collection: null
# fields_to_mask:
# - id
# - original_id
# fields_to_predict:
# - definition
# report_path: null
# working_directory: results
# results: null
masked_id	feature_label	expected_definition	feature_aliases	feature_relationships	feature_logical_definition	masked_original_id	predicted_definition	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives
IntestinalDiseaseDueToVitaminAbsorptionAnomaly	intestinal disease due to vitamin absorption anomaly			[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'IntestinalAbsorption'}, {'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'VitaminTransport'}, {'predicate': 'subClassOf', 'target': 'MalabsorptionSyndrome'}]		MONDO:0015179	A rare condition characterized by disruptions in intestinal absorption and vitamin transport, leading to a malabsorption syndrome. This condition occurs when there are abnormalities or impairments in the body's ability to absorb essential vitamins from the intestines.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AggressivePrimaryCutaneousBCellLymphoma	aggressive primary cutaneous B-cell lymphoma			[{'predicate': 'subClassOf', 'target': 'ImmuneSystemCancer'}, {'predicate': 'subClassOf', 'target': 'PrimaryCutaneousBCellLymphoma'}, {'predicate': 'subClassOf', 'target': 'AggressiveBCellNonHodgkinLymphoma'}]		MONDO:0015818	A type of cancerous condition that affects the immune system and originates in the skin. It is classified as a subtype of primary cutaneous B-cell lymphoma and falls under the category of aggressive B-cell non-Hodgkin lymphoma. It manifests as skin lesions or tumors and has a higher tendency to spread to other parts of the body. Treatment options may include chemotherapy, immunotherapy, targeted therapies, radiation therapy, or stem cell transplantation.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
TeratogenicPierreRobinSyndrome	teratogenic Pierre Robin syndrome			[{'predicate': 'subClassOf', 'target': 'DisorderOfDevelopmentOrMorphogenesis'}, {'predicate': 'subClassOf', 'target': 'OtorhinolaryngologicDisease'}]		MONDO:0015323	Teratogenic Pierre Robin syndrome is a rare congenital condition characterized by a combination of three main features: micrognathia (an abnormally small jaw), glossoptosis (a posteriorly placed and retracted tongue), and cleft palate. It is considered teratogenic, meaning it is caused by external factors that interfere with normal fetal development. Individuals with teratogenic Pierre Robin syndrome may experience difficulties with breathing, feeding, and speech, and may also exhibit other associated abnormalities such as hearing loss, dental abnormalities, developmental delays, and facial asymmetry.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AutosomalRecessiveSpasticParaplegiaType85	autosomal recessive spastic paraplegia type 85			[{'predicate': 'subClassOf', 'target': 'AutosomalRecessiveComplexSpasticParaplegia'}]		MONDO:0858990	Autosomal recessive spastic paraplegia type 85 is a specific subtype of autosomal recessive complex spastic paraplegia (AR-CSP). It is a rare genetic disorder characterized by progressive spasticity and weakness (paraplegia) of the lower limbs. Individuals with this condition typically begin to experience symptoms in early childhood or adolescence, although the age of symptom onset and disease progression can vary. The primary characteristic of AR-CSP type 85 is spasticity, which refers to increased muscle tone and stiffness. Other common symptoms may include muscle weakness, muscle wasting, exaggerated reflexes, and difficulty with coordination and balance. In addition to the physical symptoms, some affected individuals may also exhibit intellectual disability or cognitive impairment. There is currently no cure for AR-CSP type 85, and treatment focuses on managing the symptoms and improving quality of life.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
ProgressiveMyoclonicEpilepsyWithNeuroserpinInclusionBodies	progressive myoclonic epilepsy with neuroserpin inclusion bodies			[{'predicate': 'subClassOf', 'target': 'ProgressiveMyoclonusEpilepsy'}]		MONDO:0035160	Progressive Myoclonic Epilepsy with Neuroserpin Inclusion Bodies is a specific subtype of progressive myoclonic epilepsy (PME) characterized by the presence of neuroserpin inclusion bodies within the cells of the brain. It is classified as a subclass of PME and is inherited in an autosomal recessive manner. Symptoms include myoclonus, seizures, progressive neurological deterioration, and cognitive decline. While there is currently no cure, treatment focuses on managing symptoms and improving quality of life through medication, therapy, and supportive interventions.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
NeuronalTumor	neuronal tumor			[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'subClassOf', 'target': 'NeuroepithelialNeoplasm'}]		MONDO:0016726	A rare type of neuroepithelial neoplasm that affects the cells of the nervous system.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
EyelidBorderAnomaly	eyelid border anomaly			[{'predicate': 'subClassOf', 'target': 'EyelidDisorder'}]		MONDO:0020155	An abnormal condition affecting the edge or border of the eyelid. This anomaly is classified as a subcategory of eyelid disorder, indicating that it falls under the broader umbrella of conditions that affect the eyelids.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
CongenitalMuscularDystrophyWithCerebellarInvolvement	congenital muscular dystrophy with cerebellar involvement			[{'predicate': 'subClassOf', 'target': 'DisorderOfOMannosylglycanSynthesis'}, {'predicate': 'subClassOf', 'target': 'MuscularDystrophyDystroglycanopathy'}]		MONDO:0018277	A rare genetic disorder characterized by muscle weakness, degeneration, and involvement of the cerebellum. It falls under the broader category of Disorder of O-Mannosylglycan Synthesis and is a subtype of Muscular Dystrophy Dystroglycanopathy.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
RetinalCiliopathyDueToMutationInTheRPGRGene	retinal ciliopathy due to mutation in the RPGR gene			[{'predicate': 'subClassOf', 'target': 'RetinalCiliopathy'}, {'predicate': 'subClassOf', 'target': 'RPGRRelatedRetinopathy'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'RetinalCiliopathy'}, {'predicate': 'HasMaterialBasisInGermlineMutationIn', 'target': 'RPGR'}]	MONDO:0022399	A retinal ciliopathy caused by a mutation in the RPGR gene.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
InheritedDigestiveTractTumor	inherited digestive tract tumor			[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'DiseaseHasLocation', 'target': 'DigestiveTract'}, {'predicate': 'subClassOf', 'target': 'HereditaryDisease'}, {'predicate': 'subClassOf', 'target': 'DigestiveSystemNeoplasm'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Neoplasm_MONDO:0005070'}, {'predicate': 'HasCharacteristic', 'target': 'Inherited'}, {'predicate': 'DiseaseHasLocation', 'target': 'DigestiveTract'}]	MONDO:0017128	An inherited neoplasm that primarily affects the digestive tract and has a genetic basis, characterized by its rare occurrence.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
SyndromicGeneticObesity	syndromic genetic obesity			[{'predicate': 'subClassOf', 'target': 'SyndromicDisease'}, {'predicate': 'subClassOf', 'target': 'OvergrowthObesitySyndrome'}, {'predicate': 'subClassOf', 'target': 'InheritedObesity'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'InheritedObesity'}, {'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}]	MONDO:0016565	A specific type of obesity that is caused by genetic factors and presents with a syndromic phenotype. It is classified as a subclass of inherited obesity, meaning that it is a form of obesity that is genetically inherited. Individuals with this condition display a set of characteristic symptoms and physical features that are associated with a specific syndrome. These symptoms and features can vary greatly among individuals, but often include developmental delays, intellectual disabilities, dysmorphic facial features, and various other medical issues. Syndromic genetic obesity is also classified as a subclass of syndromic diseases, which are a group of disorders characterized by a combination of signs and symptoms that occur together and are associated with a specific genetic cause. Another subclass that syndromic genetic obesity falls under is overgrowth obesity syndrome. This implies that individuals with syndromic genetic obesity often experience excessive growth, resulting in a higher-than-average body weight. This overgrowth can occur during childhood and may continue into adulthood if left untreated.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
CongenitalAbsenceHypoplasiaOfFingersExcludingThumb	congenital absence/hypoplasia of fingers excluding thumb			[{'predicate': 'subClassOf', 'target': 'AdactylyOfHand'}]		MONDO:0017448	Congenital absence/hypoplasia of fingers excluding thumb is a medical condition characterized by the underdevelopment or complete absence of one or more fingers on a person's hand. This condition falls under the subclassification of Adactyly of Hand, which is a term used to describe a range of congenital abnormalities that affect the development of fingers, resulting in their partial or complete absence. It is important to note that adactyly of the hand can manifest in various ways, with fingers being either absent or smaller in size (hypoplasia).	0.0	0.0	0.0	0.0	0.0	0	0	1	0
PrimaryPeritonealTumor	primary peritoneal tumor			[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'subClassOf', 'target': 'Neoplasm_MONDO:0005070'}]		MONDO:0015682	A rare type of neoplasm that arises in the peritoneum, which is the thin, transparent membrane that lines the abdominal cavity and covers the organs within it. These tumors originate within the peritoneum itself, rather than spreading from tumors in other organs. They can develop from various types of cells within the peritoneum, including the mesothelial cells that compose the membrane.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
46XXDisorderOfSexDevelopmentInducedByAndrogensExcess	46,XX disorder of sex development induced by androgens excess			[{'predicate': 'subClassOf', 'target': '46XXDisorderOfSexDevelopment'}]		MONDO:0020039	The 46,XX disorder of sex development induced by androgens excess is a specific subtype of 46XX DSD characterized by the development of male sexual characteristics in individuals with a 46,XX chromosomal makeup. It is important for affected individuals to receive appropriate medical care and support to navigate the unique challenges associated with this condition.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
RetinalCiliopathyDueToMutationInUsherGene	retinal ciliopathy due to mutation in Usher gene			[{'predicate': 'subClassOf', 'target': 'RetinalCiliopathy'}]		MONDO:0022404	A specific type of retinal ciliopathy caused by mutations in the Usher genes, leading to vision and hearing impairments.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AlphaCrystallinopathy	alpha-crystallinopathy			[{'predicate': 'subClassOf', 'target': 'CongenitalNervousSystemDisorder'}, {'predicate': 'subClassOf', 'target': 'QualitativeOrQuantitativeDefectsOfAlphaBCristallin'}, {'predicate': 'subClassOf', 'target': 'MyofibrillarMyopathy'}]		MONDO:0020343		0.0	0.0	0.0	0.0	0.0	0	0	0	0
RespiratoryMalformation	respiratory malformation			[{'predicate': 'subClassOf', 'target': 'RespiratoryOrThoracicMalformation'}]		MONDO:0015930	A malformation that affects the respiratory system, including the lungs and related structures.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
TranspositionOfTheGreatArteriesAndConotruncalCardiacAnomaly	transposition of the great arteries and conotruncal cardiac anomaly			[{'predicate': 'DiseaseHasMajorFeature', 'target': 'TranspositionOfTheGreatArteries'}, {'predicate': 'DiseaseHasMajorFeature', 'target': 'ConotruncalDefect'}, {'predicate': 'subClassOf', 'target': 'CongenitalHeartMalformation'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Disease'}, {'predicate': 'DiseaseHasMajorFeature', 'target': 'TranspositionOfTheGreatArteries'}, {'predicate': 'DiseaseHasMajorFeature', 'target': 'ConotruncalDefect'}]	MONDO:0020285	Congenital heart malformation characterized by the abnormal positioning of the major arteries, namely the pulmonary artery and the aorta.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
SyndromicUrogenitalTractMalformation	syndromic urogenital tract malformation	A urogenital tract malformation that is part of a larger syndrome.		[{'predicate': 'subClassOf', 'target': 'SyndromicDisease'}, {'predicate': 'subClassOf', 'target': 'UrogenitalTractMalformation'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'UrogenitalTractMalformation'}, {'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}]	MONDO:0015620	A urogenital tract malformation that is associated with other systemic abnormalities or features consistent with a specific syndrome or multiple syndromes.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
InbornDisorderOfGlycerolMetabolism	inborn disorder of glycerol metabolism	An inherited metabolic disease that is has its basis in the disruption of glycerol metabolic process.		[{'predicate': 'subClassOf', 'target': 'InbornCarbohydrateMetabolicDisorder'}, {'predicate': 'subClassOf', 'target': 'GlycerolMetabolismDisease'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'InbornErrorsOfMetabolism'}, {'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'GlycerolMetabolicProcess'}]	MONDO:0019227	A genetic condition that disrupts the normal breakdown or synthesis of glycerol. It falls under the broader category of Inborn Errors of Metabolism and is specifically classified as a type of Inborn Carbohydrate Metabolic Disorder and Glycerol Metabolism Disease.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
QualitativeOrQuantitativeDefectsOfMyotilin	qualitative or quantitative defects of myotilin			[{'predicate': 'HasMaterialBasisInGermlineMutationIn', 'target': 'MYOT'}, {'predicate': 'subClassOf', 'target': 'QualitativeOrQuantitativeProteinDefectsInNeuromuscularDiseases'}]		MONDO:0016201	Any qualitative or quantitative defect in myotilin, a protein that has a material basis in germline mutations in the MYOT gene. These defects are classified as a subclass of qualitative or quantitative protein defects in neuromuscular diseases.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
SyndromicHypothyroidism	syndromic hypothyroidism	A hypothyroidism that is part of a larger syndrome.		[{'predicate': 'subClassOf', 'target': 'SyndromicDisease'}, {'predicate': 'subClassOf', 'target': 'PermanentCongenitalHypothyroidism'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Hypothyroidism'}, {'predicate': 'HasCharacteristic', 'target': 'HasASyndromicPresentation'}]	MONDO:0015778	A subtype of hypothyroidism characterized by a syndromic presentation and permanence from birth.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
AnomalyOfTheSecretoryAndExcretoryApparatusOfTheLacrimalSystem	anomaly of the secretory and excretory apparatus of the lacrimal system			[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'subClassOf', 'target': 'LacrimalApparatusDisorder'}]		MONDO:0020196	A rare disorder that affects the proper functioning of the secretory and excretory apparatus of the lacrimal system, which is responsible for tear production and drainage.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
DisorderOfKetoneBodyTransport	disorder of ketone body transport			[{'predicate': 'subClassOf', 'target': 'DisorderOfFattyAcidAndKetoneBodyMetabolism'}]		MONDO:0018579	A medical condition that affects the process of transporting ketone bodies in the body. Ketone bodies are molecules produced by the liver during the breakdown of fat, which are used as fuel by various tissues, including the brain, during periods of fasting, low carbohydrate intake, or intense exercise. This disorder falls under the broader category of disorders of fatty acid and ketone body metabolism.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
MajorInductionProcessesEyeAnomaly	major induction processes eye anomaly			[{'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'LensInductionInCameraTypeEye'}, {'predicate': 'subClassOf', 'target': 'DevelopmentalDefectOfTheEye'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'DisorderOfDevelopmentOrMorphogenesis'}, {'predicate': 'DiseaseHasBasisInDisruptionOf', 'target': 'LensInductionInCameraTypeEye'}]	MONDO:0020146	A disorder of development or morphogenesis that involves disruptions in lens induction during the development of a camera-type eye.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
RegionalVariantOfGuillainBarreSyndrome	regional variant of Guillain-Barre syndrome			[{'predicate': 'subClassOf', 'target': 'VariantOfGuillainBarreSyndrome'}]		MONDO:0016494	A regional variant of Guillain-Barre syndrome is a sub-classification or subtype of Guillain-Barre Syndrome (GBS), characterized by specific variations or patterns of GBS symptoms in a particular geographical region. These variants may exhibit distinct clinical features, epidemiological characteristics, or possibly even differences in underlying pathophysiology. They are often associated with specific triggering events or infectious agents, genetic predisposition, or distinct environmental factors in the region. Diagnosis and treatment approaches for regional variants are similar to classic GBS, with supportive care and potentially targeted interventions based on the underlying trigger or immune response.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
SyndromicVisceralMalformation	syndromic visceral malformation			[{'predicate': 'subClassOf', 'target': 'VisceralMalformationOfTheLiver_biliaryTract_pancreasOrSpleen'}]		MONDO:0015214	A visceral malformation that is part of a larger syndrome and affects the organs of the liver, biliary tract, pancreas, or spleen.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AcquiredPeripheralMovementDisorder	acquired peripheral movement disorder			[{'predicate': 'subClassOf', 'target': 'AcquiredPeripheralNeuropathy'}]		MONDO:0016375	A subclass of acquired peripheral neuropathy that specifically involves movement-related symptoms.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
EsophagealMalformation	esophageal malformation			[{'predicate': 'subClassOf', 'target': 'EsophagealDisorder'}, {'predicate': 'subClassOf', 'target': 'DigestiveTractMalformation'}]		MONDO:0019513	Abnormalities or structural defects in the esophagus.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
AP4RelatedIntellectualDisabilityAndSpasticParaplegia	AP4-related intellectual disability and spastic paraplegia	A disorder that presents with spastic paraplegia and intellectual disability in which the cause of the disease is a mutation in the AP4B1 gene.		[{'predicate': 'HasCharacteristic', 'target': 'Rare'}, {'predicate': 'subClassOf', 'target': 'SyndromicIntellectualDisability'}, {'predicate': 'subClassOf', 'target': 'AutosomalRecessiveComplexSpasticParaplegia'}]		MONDO:0017241	A rare genetic disorder characterized by intellectual disability and spastic paraplegia. It is classified as a syndromic intellectual disability and shows an autosomal recessive inheritance pattern.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
QualitativeOrQuantitativeDefectsOfProteinOMannoseBeta1_2NAcetylglucosaminyltransferase	qualitative or quantitative defects of protein O-mannose beta1, 2N-acetylglucosaminyltransferase			[{'predicate': 'subClassOf', 'target': 'QualitativeOrQuantitativeDefectsOfProteinInvolvedInOGlycosylationOfAlphaDystroglycan'}]		MONDO:0016182	Defects in the quality or quantity of protein O-mannose beta1, 2N-acetylglucosaminyltransferase.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
QualitativeOrQuantitativeDefectsOfGlucosamine_UDPNAcetyl_2EpimeraseNAcetylmannosamineKinase	qualitative or quantitative defects of glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase			[{'predicate': 'HasMaterialBasisInGermlineMutationIn', 'target': 'GNE'}, {'predicate': 'subClassOf', 'target': 'QualitativeOrQuantitativeProteinDefectsInNeuromuscularDiseases'}]		MONDO:0016200	The qualitative or quantitative defects of glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase refer to alterations in the functioning or levels of the protein caused by genetic mutations. These defects are primarily associated with the GNE gene.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
BrainInflammatoryDisease	brain inflammatory disease	An inflammatory disease involving a pathogenic inflammatory response in the brain.		[{'predicate': 'DiseaseHasInflammationSite', 'target': 'Brain'}, {'predicate': 'subClassOf', 'target': 'Encephalomyelitis'}, {'predicate': 'subClassOf', 'target': 'BrainDisorder'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Disease'}, {'predicate': 'DiseaseHasInflammationSite', 'target': 'Brain'}]	MONDO:0015144	A disease that affects the brain and is characterized by inflammation in the brain.	0.0	0.0	0.0	0.0	0.0	0	0	1	1
HemifacialMicrosomia	hemifacial microsomia			[{'predicate': 'subClassOf', 'target': 'OculoAuriculoVertebralSpectrum'}]		MONDO:0015398	A medical condition characterized by underdevelopment or malformation of one side of the face.	0.0	0.0	0.0	0.0	0.0	0	0	1	0
